"whale_index","Elapsed_DIV_Time","Sr_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_215",9.46484994888306,0.000973643781518204,1,0.000137657041413783,0.878118655243945
"SMP_215",12.6210999488831,0.000773855998780914,2,-6.15990389293185e-05,-0.39294223291012
"SMP_215",15.7734398841858,0.000857905484181405,3,2.29804067027281e-05,0.146592746898439
"SMP_215",18.9296898841858,0.000918642836445351,4,8.42472908418767e-05,0.537416153814035
"SMP_215",22.0859398841858,0.000907431829328988,5,7.35647283384622e-05,0.469271747078888
"SMP_215",25.2382800579071,0.00080889243107367,6,-2.44479660461921e-05,-0.155954354731485
"SMP_215",28.3945300579071,0.00082944952576238,7,-3.36460258077158e-06,-0.021462907115492
"SMP_215",31.5507800579071,0.000856340371113218,8,2.40514216242883e-05,0.153424785223596
"SMP_215",34.7031300067902,0.000922741512963501,9,9.09760045981564e-05,0.580338833355178
"SMP_215",37.8593800067902,0.000920631829570446,10,8.93893189025316e-05,0.570217314724332
"SMP_215",41.0156300067902,0.000853144504819299,11,2.24238992660915e-05,0.14304276822046
"SMP_215",44.1679699420929,0.000827492358679502,12,-2.70807975032183e-06,-0.0172749270522087
"SMP_215",47.3242199420929,0.000835075390226466,13,5.39467044084502e-06,0.0344127747069595
"SMP_215",50.4765598773956,0.0009091575493425,14,7.99948111486007e-05,0.510289450295199
"SMP_215",53.6328098773956,0.00080034742824164,15,-2.8297781322609e-05,-0.180512449099525
"SMP_215",56.7890598773956,0.000960176829389519,16,0.000132048051438841,0.842338729397166
"SMP_215",59.9414098262787,0.000972675246310637,17,0.000145061165971057,0.925349801814568
"SMP_215",63.0976598262787,0.000892443392739334,18,6.53435486781143e-05,0.416828579960662
"SMP_215",66.2539098262787,0.000904142496551897,19,7.75557890927238e-05,0.494730850852552
"SMP_215",69.4101598262787,0.00101516232424157,20,0.00018908765282102,1.20619616485382
"SMP_215",72.5625,0.000958865312804391,21,0.000133300943729943,0.850330969260293
"SMP_215",75.71875,0.000803668809958023,22,-2.13857254999101e-05,-0.136420224672335
"SMP_215",78.875,0.000867321588850131,23,4.27757837850544e-05,0.272868088319795
