"whale_index","Elapsed_DIV_Time","Sr_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_137",9.46484017372131,0.000697887831560892,1,-0.00015326060589379,-1.28872704111628
"SMP_137",12.6191401481628,0.000616176457640917,2,-0.000234705766097523,-1.9735773959122
"SMP_137",15.7734401226044,0.000653591074424487,3,-0.000197025534181585,-1.6567345027081
"SMP_137",18.9296901226044,0.000669981748396479,4,-0.000180369677288769,-1.51667990064284
"SMP_137",22.0839800834656,0.000633718943551841,5,-0.000216368057219061,-1.81938055474762
"SMP_137",25.2382800579071,0.000620243429215893,6,-0.000229579736228405,-1.93047399522174
"SMP_137",28.3945300579071,0.000635662572958454,7,-0.000213897182307761,-1.79860363497207
"SMP_137",31.5488300323486,0.000594330904782676,8,-0.000254966188219907,-2.14394181344323
"SMP_137",34.7031202316284,0.000598620719463267,9,-0.000250414294359331,-2.10566616738137
"SMP_137",37.8574202060699,0.000585541729784108,10,-0.000263231783599761,-2.21344497255461
"SMP_137",41.0136702060699,0.000546755649225915,11,-0.000301756779427337,-2.53739125733112
"SMP_137",44.1679701805115,0.000565504547824287,12,-0.000282747531698927,-2.37754762735188
"SMP_137",47.3222601413727,0.00056341726593736,13,-0.000284575036678177,-2.3929146231353
"SMP_137",50.4785101413727,0.000549904524753315,14,-0.000297828408738746,-2.50435864921638
"SMP_137",53.6328101158142,0.000499272564245519,15,-0.000348201726505416,-2.92793427308962
"SMP_137",56.7871100902557,0.000554891771942395,16,-0.000292324439310244,-2.45807725684799
"SMP_137",59.9433600902557,0.000546146826302096,17,-0.000300811706948581,-2.52944439810995
"SMP_137",63.0976500511169,0.000594255414168639,18,-0.000252446159074179,-2.12275156898633
"SMP_137",66.2539000511169,0.000620415272006022,19,-0.000226029737157452,-1.90062301184612
"SMP_137",69.40625,0.000572356873821459,20,-0.000273832440315589,-2.30258303176825
"SMP_137",72.5625,0.000608688103081826,21,-0.000237245749675549,-1.99493543180084
"SMP_137",75.7167901992798,0.000598982658361691,22,-0.000246696438737263,-2.07440372360345
"SMP_137",78.8710901737213,0.000636068347463745,23,-0.000209356537399749,-1.76042257831412
"SMP_137",82.0273401737213,0.000636888202746893,24,-0.000208282854721081,-1.75139427065797
"SMP_137",85.1816401481628,0.00062210026522796,25,-0.000222817660609301,-1.87361352769592
