"whale_index","Elapsed_DIV_Time","Sr_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_210151",9.46484017372131,0.000661659897481648,1,9.92208196193278e-05,0.707981843801998
"SMP_210151",12.6210901737213,0.000593116341565823,2,3.07152935032533e-05,0.21916640288584
"SMP_210151",15.7773401737213,0.000550089455534569,3,-1.22741873307806e-05,-0.0875814351358616
"SMP_210151",18.9296901226044,0.000580329302257961,4,1.8002395661997e-05,0.12845458566592
"SMP_210151",22.0859401226044,0.000606175618121186,5,4.3884870504642e-05,0.31313681598369
"SMP_210151",25.2421901226044,0.000570333504378293,6,8.07829335547296e-06,0.0576419852861917
"SMP_210151",28.3945300579071,0.000604505523139883,7,4.22851841948498e-05,0.301722388372059
"SMP_210151",31.5507800579071,0.000606445012298649,8,4.42589681624397e-05,0.315806158471948
"SMP_210151",34.7070300579071,0.000577801888073073,9,1.56495185768245e-05,0.111665828393092
"SMP_210151",37.8593702316284,0.000574905349111761,10,1.27859942613727e-05,0.0912333906002637
"SMP_210151",41.0156202316284,0.00058321896985508,11,2.11320522906233e-05,0.150785988277821
"SMP_210151",44.1679701805115,0.000583513588682946,12,2.14584515155348e-05,0.153114982595294
"SMP_210151",47.3242201805115,0.000547295152314162,13,-1.47287819699195e-05,-0.105095989491201
"SMP_210151",50.4804701805115,0.000600656028745915,14,3.86626808707186e-05,0.275874319464375
"SMP_210151",53.6367201805115,0.000580378329061064,15,1.84149518595567e-05,0.131398345841867
"SMP_210151",56.7890601158142,0.000623696325508897,16,6.17622679985312e-05,0.440699487695781
"SMP_210151",59.9453101158142,0.000596631521962831,17,3.47262066340162e-05,0.247785937420445
"SMP_210151",63.1015601158142,0.000610491008788757,18,4.86138221231301e-05,0.34687985397665
"SMP_210151",66.2539000511169,0.000595830595042696,19,3.39808905523658e-05,0.242467796976467
"SMP_210151",69.4101500511169,0.000563630858425159,20,1.80805853679743e-06,0.0129012501760713
"SMP_210151",72.5664000511169,0.000540491199845689,21,-2.13053067422351e-05,-0.152022230898771
"SMP_210151",75.71875,0.000575795138265127,22,1.40242830566875e-05,0.100069096532041
"SMP_210151",78.875,0.000531632841366371,23,-3.01129401738651e-05,-0.214868361180513
"SMP_210151",82.0273401737213,0.000541379304273801,24,-2.03420426121151e-05,-0.145148940418737
"SMP_210151",85.1835901737213,0.0005777051430919,25,1.60076531971818e-05,0.114221267965379
"SMP_210151",88.3398401737213,0.000633916754060661,26,7.22425135500275e-05,0.515480401595838
"SMP_210151",91.4921901226044,0.000621928826581757,27,6.02772009830738e-05,0.43010291645391
"SMP_210151",94.6484401226044,0.000568300850834751,28,6.67126237218982e-06,0.0476022336125693
"SMP_210151",97.8046901226044,0.000577340584639886,29,1.57324279231702e-05,0.112257421086233
"SMP_210151",100.957030057907,0.000511800258782633,30,-4.97870962667823e-05,-0.355251653309644
"SMP_210151",104.113280057907,0.000504775464041221,31,-5.67916670774666e-05,-0.405232181354222
"SMP_210151",107.269530057907,0.00047049641556808,32,-9.10510947933255e-05,-0.649687456919697
"SMP_210151",110.421870231628,0.000447357069086734,33,-0.000114171446138293,-0.814660786482593
"SMP_210151",113.578120231628,0.000477062276669984,34,-8.44478211820043e-05,-0.602570351412925
"SMP_210151",116.734370231628,0.000478718342398352,35,-8.27739390372089e-05,-0.590626505638156
"SMP_210151",119.886720180511,0.00049940280620891,36,-6.20722799308798e-05,-0.442911551860408
"SMP_210151",123.042970180511,0.000498704515585193,37,-6.27539530933497e-05,-0.447775573587777
"SMP_210151",126.199220180511,0.000516236865011239,38,-4.52055849458345e-05,-0.322560663204453
"SMP_210151",129.351560115814,0.000564228106394233,39,2.801058424062e-06,0.0199867176593877
