"whale_index","Elapsed_DIV_Time","Sr_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_102",9.46484994888306,0.000516364616258306,1,-2.74104790870132e-05,-0.157106006235656
"SMP_102",12.6191399097443,0.000501206713338555,2,-4.26013576157129e-05,-0.244174103414072
"SMP_102",15.7734398841858,0.000458321350608903,3,-8.55207085239919e-05,-0.490170818393821
"SMP_102",18.9277398586273,0.000546597442090209,4,2.72038183930887e-06,0.0155921509015987
"SMP_102",22.0839898586273,0.00046993735179812,5,-7.39757455610941e-05,-0.423999664745552
"SMP_102",25.2382798194885,0.000562407586697324,6,1.84574604152306e-05,0.105790850349036
"SMP_102",28.3925797939301,0.000546213106780251,7,2.22493710133153e-06,0.0127524579561744
"SMP_102",31.5488297939301,0.000610269104858913,8,6.62418524921438e-05,0.379672053803061
"SMP_102",34.7031297683716,0.000550124615697786,9,6.05728917202515e-06,0.0347179816671731
"SMP_102",37.8593797683716,0.000602430008394886,10,5.83215662169422e-05,0.334276110850369
"SMP_102",41.0136699676514,0.000647032667240901,11,0.000102882118381582,0.589679541196067
"SMP_102",44.1679699420929,0.00061989379892285,12,7.57001265307606e-05,0.433883133272792
"SMP_102",47.3242199420929,0.000528440088791847,13,-1.57977519313061e-05,-0.0905464550820284
"SMP_102",50.476569890976,0.000585939238264827,14,4.16562667486389e-05,0.238757217004153
"SMP_102",53.632819890976,0.000515414283105764,15,-2.89148938091958e-05,-0.165728715381817
"SMP_102",56.7871098518372,0.000536634109790156,16,-7.74226275370468e-06,-0.0443755826594768
"SMP_102",59.9433598518372,0.000534329256613733,17,-1.00953609162007e-05,-0.0578626090414915
"SMP_102",63.0976598262787,0.000493223258851976,18,-5.12505937316273e-05,-0.293748098047544
"SMP_102",66.2519598007202,0.000524177855159658,19,-2.03462525101278e-05,-0.116616658307255
"SMP_102",69.4082098007202,0.000531823642352346,20,-1.27517729238291e-05,-0.0730881102124166
"SMP_102",72.5625,0.000564495414741789,21,1.98677024283911e-05,0.113873798837826
"SMP_102",75.7167999744415,0.000556173649141458,22,1.14926181792113e-05,0.0658711340869133
"SMP_102",78.8730499744415,0.000519636973819897,23,-2.50984316252791e-05,-0.143854266206332
"SMP_102",82.0273499488831,0.000617006628208462,24,7.22158591616162e-05,0.413912693161702
"SMP_102",85.1816399097443,0.000537466377584948,25,-7.38077775270911e-06,-0.0423036938522719
"SMP_102",88.3359398841858,0.000526928963910257,26,-1.79756012381363e-05,-0.103029024456064
"SMP_102",91.4921898841858,0.00053184724461758,27,-1.31157905979925e-05,-0.0751745152987876
"SMP_102",94.6464898586273,0.00057625445521448,28,3.12319614513713e-05,0.179009229096461
"SMP_102",97.8007798194885,0.000507612304035366,29,-3.74706728428166e-05,-0.214767051046799
"SMP_102",100.957029819489,0.000541893778567919,30,-3.25074519217608e-06,-0.0186319835129958
"SMP_102",104.11132979393,0.000512235409780354,31,-3.29716488601266e-05,-0.188980428068226
"SMP_102",107.265629768372,0.000541504028790596,32,-3.76659091007e-06,-0.0215886067925383
"SMP_102",110.421879768372,0.000562796294585164,33,1.74610469252085e-05,0.100079802998139
"SMP_102",113.576169967651,0.000564738444410859,34,1.93375814825887e-05,0.110835355607684
"SMP_102",116.730469942093,0.000556744524328595,35,1.12770183318342e-05,0.0646354011813006
"SMP_102",119.886719942093,0.000519582568613477,36,-2.59526506761564e-05,-0.148750311368757
"SMP_102",123.041019916534,0.00053349515661107,37,-1.21087629982471e-05,-0.0694026320762123
"SMP_102",126.197269916534,0.000528170243056619,38,-1.75034493153068e-05,-0.100322836698573
"SMP_102",129.349609851837,0.000535888110242298,39,-9.856297304064e-06,-0.0564923911324999
"SMP_102",132.505859851837,0.00057774966611359,40,3.19334250819769e-05,0.183029740710803
"SMP_102",135.660159826279,0.00052893197395655,41,-1.69570869335377e-05,-0.0971913039922435
"SMP_102",138.816409826279,0.000503937875429273,42,-4.20250822021199e-05,-0.240871121060717
"SMP_102",141.97070980072,0.000551639883416432,43,5.60204299910856e-06,0.0321086909702119
"SMP_102",145.125,0.000551695024008198,44,5.58126918749429e-06,0.0319896237125164
"SMP_102",148.28125,0.000538047183871985,45,-8.1435658017613e-06,-0.0466756927367298
"SMP_102",151.435549974442,0.000573390858506604,46,2.71221284302314e-05,0.155453294514033
"SMP_102",154.589849948883,0.00055387852902023,47,7.53078526829619e-06,0.0431634774994095
"SMP_102",157.746099948883,0.000572207265786474,48,2.57794248071698e-05,0.147757449318926
"SMP_102",160.900389909744,0.000523250918543247,49,-2.32580044562923e-05,-0.133305666841496
"SMP_102",164.054689884186,0.000549851750706222,50,3.26071073912483e-06,0.0186891020798074
"SMP_102",167.208989858627,0.000504231924088396,51,-4.24422680105992e-05,-0.243262264828045
"SMP_102",170.365239858627,0.000570728656777794,52,2.39702245434907e-05,0.137387830203375
"SMP_102",173.519529819489,0.000601739688452421,53,5.4896031970718e-05,0.314642305730095
"SMP_102",176.67382979393,0.000567918876040417,54,2.09889584594416e-05,0.120300394171924
"SMP_102",179.83007979393,0.000574769085042227,55,2.77518150166257e-05,0.159062408548652
"SMP_102",182.984379768372,0.000575610932836615,56,2.8505326485913e-05,0.163381237753231
"SMP_102",186.138669967651,0.000530679933935169,57,-1.65150464636487e-05,-0.094657703153005
"SMP_102",189.294919967651,0.000576941276413836,58,2.96558270016136e-05,0.169975450886828
"SMP_102",192.449219942093,0.000554088473048916,59,6.71157124925814e-06,0.0384680673106723
"SMP_102",195.603519916534,0.000575732231528467,60,2.8262837921152e-05,0.161991389372745
"SMP_102",198.759769916534,0.000545067335487501,61,-2.495647964608e-06,-0.0143040653702208
"SMP_102",201.914069890976,0.000611785842375604,62,6.41282862137475e-05,0.367557929279403
"SMP_102",205.068359851837,0.000544947879417394,63,-2.80528998787295e-06,-0.0160788107689954
"SMP_102",208.222659826279,0.000622144424902035,64,7.429460063985e-05,0.425827215728235
"SMP_102",211.378909826279,0.000557965820751578,65,1.00182391285326e-05,0.0574205775098344
"SMP_102",214.53320980072,0.000610697214703021,66,6.26508935369876e-05,0.359090099791609
"SMP_102",217.6875,0.000588048405877786,67,3.99023027493513e-05,0.228704190271769
"SMP_102",220.84375,0.000632887942695369,68,8.46409514396354e-05,0.485128399341531
"SMP_102",223.998049974442,0.000578670335694253,69,3.03214746443096e-05,0.173790679448583
"SMP_102",227.154299974442,0.000585711516847151,70,3.72596779084505e-05,0.213557711678122
"SMP_102",230.308599948883,0.000596653859551549,71,4.80980614021546e-05,0.275679031752132
"SMP_102",233.462889909744,0.000593500514216191,72,4.48397120963771e-05,0.257003464472684
"SMP_102",236.619139909744,0.000540703200392713,73,-8.06371748148578e-06,-0.0462180338004051
