"whale_index","Elapsed_DIV_Time","Sr_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_210163",6.30859994888306,0.000481773911001721,1,-4.81831446770667e-05,-0.164934311495563
"SMP_210163",9.46484994888306,0.000469078388996092,2,-6.12961922158693e-05,-0.209821200508649
"SMP_210163",12.6191399097443,0.000485457848371755,3,-4.53337101665514e-05,-0.15518049566861
"SMP_210163",15.7734398841858,0.000504539939755636,4,-2.66683078288929e-05,-0.0912875035448588
"SMP_210163",18.9296898841858,0.000522145853230441,5,-9.47905035897465e-06,-0.0324474596888106
"SMP_210163",22.0839898586273,0.000419182117152978,6,-0.000112858893784901,-0.386323974230414
"SMP_210163",25.2382800579071,0.000505524754814696,7,-2.6932070269794e-05,-0.0921903810319964
"SMP_210163",28.3945300579071,0.000376754269574781,8,-0.000156118335052456,-0.534404100776055
"SMP_210163",31.5488300323486,0.000365667851597196,9,-0.000167619982147777,-0.573775052121091
"SMP_210163",34.7031300067902,0.000427738584284368,10,-0.000105964184355272,-0.362722896294149
"SMP_210163",37.8574199676514,0.000483437993579278,11,-5.06794136464859e-05,-0.17347921670128
"SMP_210163",41.0136699676514,0.000438116113155543,12,-9.64158942715989e-05,-0.330038424131416
"SMP_210163",44.1679699420929,0.000482291575335933,13,-5.26544795162463e-05,-0.180240006840043
"SMP_210163",47.3222699165344,0.000497839772644908,14,-3.75200323302294e-05,-0.12843372389148
"SMP_210163",50.4785199165344,0.000420274960619192,15,-0.000115498551915787,-0.395359710675582
"SMP_210163",53.6328098773956,0.000430393596009972,16,-0.000105793068238806,-0.362137153727027
"SMP_210163",56.7890598773956,0.000450900725506726,17,-8.5699047294493e-05,-0.293353899088086
"SMP_210163",59.9433598518372,0.000428018183120242,18,-0.000108994142528355,-0.373094657383782
"SMP_210163",63.0976598262787,0.000371120109754108,19,-0.000166304467590667,-0.569271952765632
"SMP_210163",66.2539098262787,0.000384387970086645,20,-0.000153448811612156,-0.525266133264841
"SMP_210163",69.4082000255585,0.00044991194903034,21,-8.83364782907484e-05,-0.302382011893921
"SMP_210163",72.5625,0.000426712806369291,22,-0.000111946964389672,-0.383202375423554
"SMP_210163",75.7167999744415,0.000477002891288435,23,-6.20679186781896e-05,-0.212462874761726
"SMP_210163",78.8730499744415,0.000475215050987008,24,-6.42667470136867e-05,-0.219989619644046
"SMP_210163",82.0273499488831,0.000474063019656953,25,-6.58292065928138e-05,-0.225338029272561
"SMP_210163",85.1816399097443,0.000458291648448966,26,-8.2010698208806e-05,-0.280728419346565
"SMP_210163",88.3378899097443,0.000526852256559212,27,-1.38601577566982e-05,-0.0474443001207631
"SMP_210163",91.4921898841858,0.000474210444651581,28,-6.69114757960144e-05,-0.229042713287668
"SMP_210163",94.6464898586273,0.000407248673410725,29,-0.000134282444319592,-0.459658302674765
"SMP_210163",97.8027398586273,0.000380591415795473,30,-0.000161348842282233,-0.552308496898345
"SMP_210163",100.957030057907,0.000447541475193868,31,-9.48073587019051e-05,-0.324532293128932
"SMP_210163",104.111330032349,0.000500185550702209,32,-4.25715491199512e-05,-0.145725423080172
"SMP_210163",107.267580032349,0.000507781748895305,33,-3.53835570306181e-05,-0.121120417860287
"SMP_210163",110.42188000679,0.000539757994275995,34,-3.81495275717848e-06,-0.0130588530618014
"SMP_210163",113.576169967651,0.0005611013034655,35,1.71210300853908e-05,0.0586064966941186
"SMP_210163",116.730469942093,0.000545173553206046,36,7.86266422759846e-07,0.00269144556585361
"SMP_210163",119.886719942093,0.000563279783963852,37,1.84855474562048e-05,0.0632773361461159
"SMP_210163",123.041019916534,0.000689435779259514,38,0.000144235160327749,0.493727153375945
"SMP_210163",126.195309877396,0.000596468056336842,39,5.08613728162761e-05,0.174102075806695
"SMP_210163",129.351559877396,0.000477579525161175,40,-6.84331576616802e-05,-0.234251537919414
"SMP_210163",132.505859851837,0.000501491714092123,41,-4.4926399009886e-05,-0.153786240776379
"SMP_210163",135.662109851837,0.000654687697646008,42,0.000107864222775057,0.369226862166089
"SMP_210163",138.816409826279,0.000588118071283515,43,4.08898048130902e-05,0.139968693393416
"SMP_210163",141.970700025558,0.000669449908383947,44,0.000121817171962855,0.416988793917243
"SMP_210163",145.126950025558,0.000669090963553097,45,0.000121053827342028,0.414375811300319
"SMP_210163",148.28125,0.000658867796762641,46,0.000110426832646814,0.377998856971798
"SMP_210163",151.435549974442,0.00071971608417581,47,0.000170871614860451,0.584905620835439
"SMP_210163",154.589849948883,0.000647775852491036,48,9.85282014510045e-05,0.3372690009781
"SMP_210163",157.746099948883,0.000704141166878976,49,0.000154490409407954,0.528831596176337
"SMP_210163",160.900389909744,0.000658207012542302,50,0.000108153724083751,0.370217845617803
"SMP_210163",164.054689884186,0.000556116359096636,51,5.66086415640518e-06,0.0193775383147831
"SMP_210163",167.210939884186,0.000565048725123106,52,1.41911019093006e-05,0.0485771453578019
"SMP_210163",170.365239858627,0.0006325058660201,53,8.12466904045832e-05,0.27811316660598
"SMP_210163",173.519530057907,0.000627692521335816,54,7.60321226550849e-05,0.260263332451842
"SMP_210163",176.675780057907,0.000701023196793317,55,0.000148961654930286,0.509906278633991
"SMP_210163",179.830080032349,0.000663667900298075,56,0.000111205792826077,0.380665292749502
"SMP_210163",182.98438000679,0.000680912421485746,57,0.000128050078807772,0.43832447480674
"SMP_210163",186.14063000679,0.000616232332686494,58,6.29698388523539e-05,0.21555021129708
"SMP_210163",189.294919967651,0.000615192888347022,59,6.15308238951851e-05,0.210624361338902
