"whale_index","Elapsed_DIV_Time","Sr_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_15",3.15502905845642,0.000637761292998904,1,3.64620506201045e-05,0.258492178519748
"SMP_15",6.31005787849426,0.000573837734435783,2,-2.72408950641928e-05,-0.193120194564385
"SMP_15",9.46398901939392,0.000661601348876843,3,6.07428736371124e-05,0.430627391190923
"SMP_15",12.6190180778503,0.000743268858966742,4,0.000142630232499695,1.01115540389535
"SMP_15",15.7740480899811,0.000825222918417969,5,0.00022480375846926,1.59371215490841
"SMP_15",18.9290769100189,0.000584946895993541,6,-1.52531799688882e-05,-0.10813510629426
"SMP_15",22.0839838981628,0.000673760362881473,7,7.37789798899621e-05,0.523044889587352
"SMP_15",25.2390129566193,0.000689452529050246,8,8.96894647926579e-05,0.635839859531684
"SMP_15",28.39404296875,0.000647582119310724,9,4.80369910182679e-05,0.340550963170432
"SMP_15",31.5490720272064,0.000613843003517432,10,1.45154281610687e-05,0.102904926730388
"SMP_15",34.7039790153503,0.000760762405979667,11,0.00016165199207275,1.1460072838005
"SMP_15",37.8590090274811,0.000667670705944244,12,6.87770787420154e-05,0.487584669921038
"SMP_15",41.0140380859375,0.000618535884441187,13,1.98586605294681e-05,0.140784962322331
"SMP_15",44.1690669059753,0.000625799341430826,14,2.73381373162173e-05,0.193809578763642
"SMP_15",47.3239738941193,0.000624074914410219,15,2.58293381677768e-05,0.18311317600526
"SMP_15",50.4780271053314,0.000581066458018162,16,-1.69639322536874e-05,-0.12026322518732
"SMP_15",53.6330559253693,0.000677435239043634,17,7.96197175003599e-05,0.56445191314739
"SMP_15",56.7880859375,0.000704690558197262,18,0.000107089521472557,0.759194922701776
"SMP_15",59.9429929256439,0.00056398748359625,19,-3.33994607705822e-05,-0.236780412213358
"SMP_15",63.0980219841003,0.000610103111944728,20,1.29298839788833e-05,0.0916644516934073
"SMP_15",66.2530519962311,0.000656825554812707,21,5.98656589357545e-05,0.424408510592404
"SMP_15",69.4080810546875,0.000647308928988625,22,5.05619806310056e-05,0.358451494123467
"SMP_15",72.5629880428314,0.00056947624598345,23,-2.70581477051187e-05,-0.191824634875273
"SMP_15",75.7180171012878,0.000663182916018659,24,6.68607004687848e-05,0.473998796765507
"SMP_15",78.873046875,0.000587625827849696,25,-8.48459440401712e-06,-0.0601502453661111
"SMP_15",82.0280759334564,0.000625611124659758,26,2.97121106351466e-05,0.210639502602852
"SMP_15",85.1829829216003,0.000695889208143253,27,0.000100201209043064,0.71036127632308
"SMP_15",88.3370358943939,0.000551241691942023,28,-4.42357344440387e-05,-0.313602531135641
"SMP_15",91.4920649528503,0.000644959785805852,29,4.96926119550724e-05,0.352288236732373
"SMP_15",94.6469719409943,0.000610442969782045,30,1.53856548211567e-05,0.109074266670037
"SMP_15",97.802001953125,0.00065249219748938,31,5.76443639475697e-05,0.408660976625835
"SMP_15",100.957031011581,0.000555682742175161,32,-3.89559958008843e-05,-0.276172624680205
"SMP_15",104.112060070038,0.000580341644253305,33,-1.40883840754079e-05,-0.0998774624449433
"SMP_15",107.267090082169,0.000608784645515562,34,1.45629408501632e-05,0.103241760734578
"SMP_15",110.421997070313,0.000747717020339536,35,0.000153703245061222,1.08965584726392
"SMP_15",113.57702589035,0.000595222204715328,36,1.41598055722857e-06,0.0100383794316221
"SMP_15",116.732054948807,0.000659733794461423,37,6.61347350068204e-05,0.468852174713213
"SMP_15",119.887084960938,0.000656436251720242,38,6.30439704706669e-05,0.44694066823855
"SMP_15",123.041991949081,0.000624669800130486,39,3.14839023560168e-05,0.223200351321505
"SMP_15",126.196044921875,0.000562473389026719,40,-3.05065677703975e-05,-0.21627168598637
"SMP_15",129.351073980331,0.00064389565786702,41,5.1121318893351e-05,0.362416837912535
"SMP_15",132.505980968475,0.00063613945511408,42,4.35703389559676e-05,0.308885310728024
"SMP_15",135.661010980606,0.000659710717449103,43,6.73464449130696e-05,0.477442408341698
"SMP_15",138.816040039063,0.000665852695942385,44,7.36928796346056e-05,0.522434494883826
"SMP_15",141.971069097519,0.00063629186325666,45,4.43361157167915e-05,0.314314168946328
"SMP_15",145.125976085663,0.000650785106808471,46,5.90330325746015e-05,0.418505732270093
"SMP_15",148.281006097794,0.000591871493971489,47,3.22713275744541e-07,0.0022878268299714
"SMP_15",151.436034917831,0.000586464699607762,48,-4.88117547251497e-06,-0.0346043532979973
"SMP_15",154.591063976288,0.000611657848390575,49,2.0514490966785e-05,0.145434372753135
