"whale_index","Elapsed_DIV_Time","Sr_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_157",3.15429997444153,0.000961053082387402,1,9.78383585062443e-05,0.458992977742643
"SMP_157",6.31054997444153,0.000855990046960459,2,-6.88759865085764e-06,-0.0323120651503121
"SMP_157",9.46483993530273,0.000881134164181546,3,1.85920772337795e-05,0.08722175046926
"SMP_157",12.6210899353027,0.000855825335769497,4,-6.38230892127754e-06,-0.029941579370055
"SMP_157",15.7753899097443,0.0010315941587475,5,0.000169719411769546,0.796211418283986
"SMP_157",18.9296898841858,0.00102888354818112,6,0.000167340347604498,0.785050420061731
"SMP_157",22.0859398841858,0.000980278469554962,7,0.000119065653958787,0.558577432121685
"SMP_157",25.240229845047,0.000967245909286627,8,0.000106361894151545,0.498979779100134
"SMP_157",28.3945298194885,0.000968314738937452,9,0.000107758132570551,0.505530007858699
"SMP_157",31.5488297939301,0.000954214210393891,10,9.39836062499451e-05,0.440909025358405
"SMP_157",34.7050797939301,0.000847169821609513,11,-1.27360004448245e-05,-0.0597489048053532
"SMP_157",37.8593699932098,0.00088296683293932,12,2.33841567084655e-05,0.109703023267037
"SMP_157",41.0136699676514,0.000779273355452919,13,-7.99876219234538e-05,-0.375249108118015
"SMP_157",44.1699199676514,0.000982563835556608,14,0.00012362329277512,0.579958864146124
"SMP_157",47.3242199420929,0.00103915290286797,15,0.000180531120660204,0.846932817681674
"SMP_157",50.4785199165344,0.00101468351858546,16,0.000156379007551287,0.733627050047283
"SMP_157",53.6347699165344,0.000960970094928393,17,0.00010298154660507,0.48312142037611
"SMP_157",56.7890598773956,0.000975688208255597,18,0.000118013908949357,0.553643338979949
"SMP_157",59.9433598518372,0.000992208076373877,19,0.000134846496257179,0.632610724466462
"SMP_157",63.0996098518372,0.00100913227045736,20,0.000152082056787516,0.713468594239266
"SMP_157",66.2539098262787,0.00095393275632238,21,9.71921578002847e-05,0.455961430701419
"SMP_157",69.4082000255585,0.0008150365266684,22,-4.13960299131619e-05,-0.194202839526923
"SMP_157",72.5625,0.000767399855887115,23,-8.87262438581621e-05,-0.416244952328984
"SMP_157",75.71875,0.000835056452127966,24,-2.0764602680152e-05,-0.097413805396148
"SMP_157",78.8730499744415,0.000961630986024071,25,0.000106113173508806,0.497812946068795
"SMP_157",82.0273399353027,0.000879910356785755,26,2.46941581196487e-05,0.115848684925165
"SMP_157",85.1835899353027,0.000961556926417247,27,0.000106640886202012,0.500288625589029
"SMP_157",88.3378899097443,0.00109485706278749,28,0.000240239339957599,1.12704435869115
"SMP_157",91.4921898841858,0.000977664099707996,29,0.000123343025347227,0.578644034428446
"SMP_157",94.6484398841858,0.00106286240820995,30,0.000208836481423773,0.979722881019882
"SMP_157",97.802729845047,0.00107116760639513,31,0.000217434946845308,1.02006120341309
"SMP_157",100.958979845047,0.00094533789323635,32,9.1896971225578e-05,0.431119911580139
"SMP_157",104.113279819489,0.000784084458736085,33,-6.90666306684088e-05,-0.324015028023197
"SMP_157",107.26757979393,0.0007868510945571,34,-6.6011900205933e-05,-0.30968424965999
"SMP_157",110.42186999321,0.000826549199262853,35,-2.6027453514495e-05,-0.122103626574171
"SMP_157",113.576169967651,0.000863754842826311,36,1.14627673473435e-05,0.0537757357978623
"SMP_157",116.732419967651,0.000963066511501137,37,0.000111057408212646,0.521008030737241
"SMP_157",119.886719942093,0.0010147417671622,38,0.000163013667485502,0.7647524937486
"SMP_157",123.042969942093,0.00110362801062147,39,0.000252179279592597,1.18305867179705
"SMP_157",126.197269916534,0.00103494581597525,40,0.000183774459612188,0.862148422543903
"SMP_157",129.351559877396,0.00111587525102728,41,0.000264979433832191,1.24310854384822
"SMP_157",132.507809877396,0.00102499295326338,42,0.000174370996306438,0.818033581599139
"SMP_157",135.662109851837,0.00101589564524157,43,0.000165545516503785,0.776630257621981
"SMP_157",138.816409826279,0.000809366391707408,44,-4.07137848646853e-05,-0.191002196229842
"SMP_157",141.972659826279,0.000778938209423802,45,-7.08737397104721e-05,-0.332492790456929
"SMP_157",145.126950025558,0.000921569794585592,46,7.20240020881301e-05,0.337889062041687
"SMP_157",148.28125,0.000992456268970038,47,0.000143174716456263,0.671681234712504
"SMP_157",151.435549974442,0.00104329421828142,48,0.00019427497446411,0.911409904985953
"SMP_157",154.591799974442,0.00104723290697638,49,0.000198474187117415,0.931109838113841
"SMP_157",157.746089935303,0.00104199591418143,50,0.000193495596993076,0.907753580496491
"SMP_157",160.900389909744,0.00101924287656448,51,0.000170998990155519,0.802214355195435
"SMP_157",164.056639909744,0.00100306130289153,52,0.000155072017424183,0.727495515345775
"SMP_157",167.210939884186,0.00102325204604126,53,0.000175515203264184,0.823401445151918
"SMP_157",170.365229845047,0.000967392256541054,54,0.00011990584152032,0.562519037404299
"SMP_157",173.521479845047,0.000859241743215767,55,1.20038817353011e-05,0.0563142872210467
"SMP_157",176.675779819489,0.000874422271941989,56,2.74307680464681e-05,0.128687051782584
"SMP_157",179.832029819489,0.00100709314113693,57,0.000160346089648561,0.752237979876621
"SMP_157",182.98632979393,0.000929868723766048,58,8.33639036336161e-05,0.391088392622635
"SMP_157",186.14061999321,0.00100323064505342,59,0.000156965972345232,0.736380701301414
"SMP_157",189.294919967651,0.00104507189752151,60,0.000199045275988018,0.933789010018151
"SMP_157",192.449219942093,0.000984877981891311,61,0.00013908730072922,0.652505778945756
"SMP_157",195.605469942093,0.000933487873714959,62,8.79311522023351e-05,0.412514907260177
"SMP_157",198.759769916534,0.000987767968878425,63,0.000142442923385388,0.668248144809724
"SMP_157",201.916019916534,0.000998524548937846,64,0.000153429168459412,0.719788352737627
"SMP_157",205.070309877396,0.000838048058805647,65,-6.81996598272147e-06,-0.0319947773276784
"SMP_157",208.224609851837,0.000710793289382683,66,-0.000133849558842311,-0.627933752370245
"SMP_157",211.380859851837,0.00067065301307227,67,-0.000173766715078231,-0.815198693069083
"SMP_157",214.535159826279,0.000733019166233846,68,-0.000111179787844967,-0.521582155167696
"SMP_157",217.689450025558,0.000801727189122296,69,-4.22532128380417e-05,-0.19822417583272
"SMP_157",220.845700025558,0.000797285781738409,70,-4.64781694723377e-05,-0.218044882721269
"SMP_157",224,0.00077160817104371,71,-7.19417127399817e-05,-0.337503014753897
"SMP_157",227.154299974442,0.000788166389619324,72,-5.51716894441199e-05,-0.258829138301955
"SMP_157",230.308589935303,0.000808552179720761,73,-3.45763717970906e-05,-0.16220950650629
"SMP_157",233.464839935303,0.00082615168491756,74,-1.67695012996227e-05,-0.0786714275902504
"SMP_157",236.619139909744,0.00076833302252919,75,-7.43832313474175e-05,-0.348957007982632
"SMP_157",239.773439884186,0.000703980443699733,76,-0.000138533195776851,-0.649906284371721
"SMP_157",242.929689884186,0.000646357069287549,77,-0.000195956164442822,-0.91929693831584
"SMP_157",246.083979845047,0.000647635816439899,78,-0.000194479482269437,-0.912369320576849
