"whale_index","Elapsed_DIV_Time","Sr_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_186",9.46508812904358,0.000448113081058216,1,3.22424062193758e-05,0.322286624452844
"SMP_186",12.6201181411743,0.000383551255499595,2,-3.26032755370726e-05,-0.325893779374155
"SMP_186",15.7750251293182,0.000464011583650538,3,4.75732673714091e-05,0.47552988604524
"SMP_186",18.9300541877747,0.000414182024970659,4,-2.54002739580349e-06,-0.0253894467379831
"SMP_186",22.0850830078125,0.000498060529957494,5,8.10548019078315e-05,0.810202511711756
"SMP_186",25.2401130199432,0.000445381420224495,6,2.80920770133081e-05,0.280801023747653
"SMP_186",28.3950200080872,0.000466477426531511,7,4.89045400892392e-05,0.488836938488422
"SMP_186",31.5490732192993,0.000463247029047732,8,4.53907371980197e-05,0.453713887649765
"SMP_186",34.7041020393372,0.00046328170357694,9,4.51419800147675e-05,0.451227376179335
"SMP_186",37.8590090274811,0.000412977115586107,10,-5.44596713406405e-06,-0.0544364571482846
"SMP_186",41.0140380859375,0.000403869622980287,11,-1.48367680034559e-05,-0.148304436247387
"SMP_186",44.1690680980682,0.000403640038056503,12,-1.53495991708754e-05,-0.153430561907404
"SMP_186",47.3240971565247,0.000415053193726401,13,-4.21962730730557e-06,-0.0421782863247756
"SMP_186",50.4790041446686,0.000408080360013237,14,-1.14755712760365e-05,-0.114706796541732
"SMP_186",53.6340341567993,0.000410182008342248,15,-9.65698139957828e-06,-0.0965286497694354
"SMP_186",56.7890632152557,0.000456320755775119,16,3.61987707563833e-05,0.361833405268814
"SMP_186",59.9440920352936,0.000470282151142874,17,4.98772342048157e-05,0.498559733400234
"SMP_186",63.0989990234375,0.000440497492463057,18,1.98097181097801e-05,0.198012739419143
"SMP_186",66.2540290355682,0.000458856079924785,19,3.78855009536732e-05,0.378693517319649
"SMP_186",69.4090580940247,0.000430731423267351,20,9.47810383849964e-06,0.0947406366491321
"SMP_186",72.5631110668182,0.000457477446861059,21,3.59415387380324e-05,0.35926218157256
"SMP_186",75.7180180549622,0.000482154519591528,22,6.03360108115466e-05,0.603102917477608
"SMP_186",78.8730471134186,0.00040185867431469,23,-2.02423812450203e-05,-0.202337526484755
"SMP_186",82.0280771255493,0.000385493215544138,24,-3.68903218216247e-05,-0.368745968088628
"SMP_186",85.1831061840057,0.000403791479624038,25,-1.88744741571915e-05,-0.188664286500683
"SMP_186",88.3380131721497,0.000451696206141582,26,2.87479124192922e-05,0.287356582217859
"SMP_186",91.4930422306061,0.000389063971828468,27,-3.41666069630601e-05,-0.341520429716393
"SMP_186",94.6480720043182,0.000426157748722734,28,2.64495084157805e-06,0.0264382339449479
"SMP_186",97.8031010627747,0.000457312799544586,29,3.35178489275054e-05,0.335035614782203
"SMP_186",100.958008050919,0.000438800426403158,30,1.47234004988294e-05,0.147171244445878
"SMP_186",104.113037109375,0.00042710068900727,31,2.74164368226456e-06,0.0274047501851311
"SMP_186",107.268067121506,0.000453303251794323,32,2.86622539915356e-05,0.286500363071256
"SMP_186",110.421997070313,0.000467681457595095,33,4.27586728618839e-05,0.427404463828717
"SMP_186",113.577027082443,0.000413900059985495,34,-1.13045424543772e-05,-0.112997237359279
"SMP_186",116.7320561409,0.00043125463532743,35,5.76828303251986e-06,0.0576582422164965
"SMP_186",119.887085199356,0.000390166259255045,36,-3.56017748823402e-05,-0.355865991306328
"SMP_186",123.042115211487,0.000425793512786263,37,-2.5613502001434e-07,-0.0025602583889963
"SMP_186",126.197022199631,0.000399135329113611,38,-2.7195852879743e-05,-0.271842602692022
"SMP_186",129.352051019669,0.000462302679529871,39,3.5690021227159e-05,0.356748078592198
"SMP_186",132.507080078125,0.000455807508905359,40,2.8913443269107e-05,0.289011185117738
"SMP_186",135.662110090256,0.000424514914387224,41,-2.66048942437346e-06,-0.0265935535375316
"SMP_186",138.8170170784,0.000424447595277801,42,-3.00906625359609e-06,-0.0300778359725419
"SMP_186",141.972046136856,0.000514306227397671,43,8.65683669981298e-05,0.865314660276693
"SMP_186",145.127076148987,0.000419858485976923,44,-8.16050339410944e-06,-0.0815702486603815
"SMP_186",148.281006097794,0.000427584679130916,45,-7.15270999415165e-07,-0.00714966105203388
"SMP_186",151.436036109924,0.000383066038811857,46,-4.55148996128543e-05,-0.454954982538549
"SMP_186",154.591065168381,0.000400876083701225,47,-2.7985772212984e-05,-0.279738428883409
"SMP_186",157.746094226837,0.000382150913253902,48,-4.69917891837344e-05,-0.469717582800142
"SMP_186",160.901001214981,0.000372166728522861,49,-5.72567383639816e-05,-0.572323318829042
"SMP_186",164.056031227112,0.000386039129752904,50,-4.36650410744287e-05,-0.436464282433598
"SMP_186",167.21106004715,0.000450235953877914,51,2.02511509206207e-05,0.202425185858796
"SMP_186",170.366089105606,0.000477996361924657,52,4.77309987667918e-05,0.477106527647056
"SMP_186",173.52099609375,0.000455860424262818,53,2.53145839519959e-05,0.25303793258501
"SMP_186",176.676026105881,0.000469477692517919,54,3.86514365585691e-05,0.386349608461564
