"whale_index","Elapsed_DIV_Time","Pb_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_169",78.875,1.12622093842502e-05,1,3.35516735098241e-06,2.50590009584484
"SMP_169",82.0273401737213,1.03404366308997e-05,2,2.43382228760415e-06,1.81776789822146
"SMP_169",85.1835901737213,9.16439715105215e-06,3,1.25821504440687e-06,0.939732916585931
"SMP_169",88.3359401226044,9.81397623825888e-06,4,1.90822987103985e-06,1.42521457695176
"SMP_169",91.4921901226044,9.33710472173755e-06,5,1.43179870055945e-06,1.0693787002642
"SMP_169",94.6484401226044,8.67616466828098e-06,6,7.71303088852244e-07,0.576069173930869
"SMP_169",97.8007800579071,8.25496910573071e-06,7,3.50555531186496e-07,0.261822152907503
"SMP_169",100.957030057907,8.0653490436656e-06,8,1.61388174178828e-07,0.12053724861877
"SMP_169",104.113280057907,7.23204396943338e-06,9,-6.71460022274704e-07,-0.501498601457684
"SMP_169",107.265620231628,6.81232891852384e-06,10,-1.09071457077181e-06,-0.814630527039477
"SMP_169",110.421870231628,6.80648767864863e-06,11,-1.09609051562972e-06,-0.818645701045849
"SMP_169",113.578120231628,6.24149713767035e-06,12,-1.66061151185665e-06,-1.24027391525021
"SMP_169",116.734370231628,5.335636065214e-06,13,-2.56599876414606e-06,-1.91648757762517
"SMP_169",119.886720180511,6.11749509113201e-06,14,-1.78366221042379e-06,-1.33217775344263
"SMP_169",123.042970180511,4.82899046254748e-06,15,-3.07168439632783e-06,-2.29417296305926
"SMP_169",126.195310115814,6.53693540396117e-06,16,-1.36325326556592e-06,-1.01818363481695
"SMP_169",129.351560115814,4.26296445052797e-06,17,-3.63673305121975e-06,-2.71619527382002
"SMP_169",132.507810115814,6.9095683763803e-06,18,-9.89633553828299e-07,-0.739135356888672
"SMP_169",135.660150051117,4.77658910140863e-06,19,-3.1221134499878e-06,-2.33183730500718
"SMP_169",138.816400051117,5.3648054920814e-06,20,-2.53339260874682e-06,-1.89213476317729
"SMP_169",141.972650051117,5.59740969923172e-06,21,-2.30027947025572e-06,-1.71802772916705
"SMP_169",145.125,5.63837310490392e-06,22,-2.25880326401441e-06,-1.68705007043269
"SMP_169",148.28125,5.29317646881336e-06,23,-2.60348193579046e-06,-1.94448292736198
"SMP_169",151.4375,5.20960153075412e-06,24,-2.68653435174975e-06,-2.0065129352099
"SMP_169",154.589840173721,4.48546605723274e-06,25,-3.41014337550577e-06,-2.54696046950457
"SMP_169",157.746090173721,4.85760874583976e-06,26,-3.03746897790877e-06,-2.26861822574621
"SMP_169",160.902340173721,5.48872823352795e-06,27,-2.40581314643233e-06,-1.7968484917643
"SMP_169",164.054690122604,6.44813035122801e-06,28,-1.4458706958478e-06,-1.07988876150793
"SMP_169",167.210940122604,6.7256385542562e-06,29,-1.16781680819656e-06,-0.872216478481202
"SMP_169",170.367190122604,6.61466367555488e-06,30,-1.27824129046368e-06,-0.954690075697079
"SMP_169",173.519530057907,7.50552774160594e-06,31,-3.86822781145036e-07,-0.288909357699396
"SMP_169",176.675780057907,6.54639689292253e-06,32,-1.34539373864396e-06,-1.00484475018207
"SMP_169",179.832030057907,6.90082622836347e-06,33,-9.90399723194591e-07,-0.73970759179906
"SMP_169",182.984370231628,7.10962804070771e-06,34,-7.81029124790526e-07,-0.583333334504795
"SMP_169",186.140620231628,8.25282646328063e-06,35,3.62743626471682e-07,0.270925171013104
"SMP_169",189.296870231628,1.0282506735913e-05,36,2.39300309363009e-06,1.7872809473807
"SMP_169",192.449220180511,1.00883854672078e-05,37,2.19946518620867e-06,1.64273177590199
"SMP_169",195.605470180511,1.01242777413373e-05,38,2.2359464574906e-06,1.66997882847454
"SMP_169",198.757810115814,9.26193463330794e-06,39,1.37419655060273e-06,1.02635693175088
"SMP_169",201.914060115814,9.98598803118071e-06,40,2.0988488508377e-06,1.56758366611371
"SMP_169",205.070310115814,1.13934259906684e-05,41,3.50689070686853e-06,2.6192189059917
"SMP_169",208.222650051117,6.32389444525619e-06,42,-1.56203267959955e-06,-1.16664757135741
"SMP_169",211.378900051117,7.07194372480161e-06,43,-8.13369444370989e-07,-0.607487602074371
"SMP_169",214.535150051117,7.30970712977372e-06,44,-5.7498701252199e-07,-0.429445049698192
"SMP_169",217.691400051117,8.60063872175262e-06,45,7.16568703209089e-07,0.535189274992585
"SMP_169",220.84375,7.94454129930533e-06,46,6.10997463649321e-08,0.0456340457137399
"SMP_169",224,8.73182936965482e-06,47,8.4902220488447e-07,0.634115858325645
"SMP_169",227.15625,7.84236709694823e-06,48,-3.98005057639073e-08,-0.0297261152053251
"SMP_169",230.308590173721,1.00985924590678e-05,49,2.21706881605357e-06,1.65587953668436
"SMP_169",233.464840173721,9.45366407315333e-06,50,1.57279041052963e-06,1.17468228204355
"SMP_169",236.617190122604,9.02111744716065e-06,51,1.14089820293476e-06,0.852111569113328
"SMP_169",239.773440122604,9.85204881898238e-06,52,1.97249007609457e-06,1.47320909917983
"SMP_169",242.929690122604,9.92420334457346e-06,53,2.04531040525606e-06,1.5275969882882
"SMP_169",246.082030057907,7.78345720964518e-06,54,-9.47654329140285e-08,-0.0707782004830574
"SMP_169",249.238280057907,8.29160089567194e-06,55,4.14054731544336e-07,0.30924829760225
"SMP_169",252.394530057907,9.4277920956737e-06,56,1.55092778922284e-06,1.15835357497859
"SMP_169",255.546870231628,7.88167378405721e-06,57,5.49588550439244e-09,0.00410475501562589
"SMP_169",258.703120231628,8.54321433351469e-06,58,6.6772912143044e-07,0.498712074347347
"SMP_169",261.859370231628,7.98141367250629e-06,59,1.06626603148561e-07,0.0796370455176708
"SMP_169",265.011720180511,1.00830541058609e-05,60,2.20896978833518e-06,1.64983055247205
"SMP_169",268.167970180511,8.01934875895109e-06,61,1.4597356689106e-07,0.109024420244199
