"whale_index","Elapsed_DIV_Time","Pb_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_21",6.30858993530273,6.84092421198418e-06,1,-5.34291512339356e-07,-0.166213968213322
"SMP_21",9.46386981010437,5.33961019734164e-06,2,-2.06229003445686e-06,-0.641562522176371
"SMP_21",12.6191399097443,6.93636337630593e-06,3,-4.92146868683926e-07,-0.153103094656237
"SMP_21",15.7734398841858,5.15572059262309e-06,4,-2.29931699190094e-06,-0.71529978032186
"SMP_21",18.9287099838257,6.17587145903852e-06,5,-1.30562699372547e-06,-0.406170486750508
"SMP_21",22.083979845047,7.3917049334141e-06,6,-1.16179629214771e-07,-0.0361425864932593
"SMP_21",25.2392599582672,6.75458603169931e-06,7,-7.79609854816007e-07,-0.242530612286568
"SMP_21",28.3935499191284,6.2324033392842e-06,8,-1.32802066290994e-06,-0.41313698449948
"SMP_21",31.5488297939301,6.46434181187482e-06,9,-1.12224344722798e-06,-0.349121279970257
"SMP_21",34.7040998935699,7.4035997652777e-06,10,-2.09071453325836e-07,-0.0650405164500193
"SMP_21",37.8593699932098,9.25087949391603e-06,11,1.61219764702834e-06,0.501542252250043
"SMP_21",41.012699842453,7.9608994485824e-06,12,2.9629834455293e-07,0.0921761294832254
"SMP_21",44.1679699420929,8.40024319571842e-06,13,7.09782424258748e-07,0.220807837256426
"SMP_21",47.3232398033142,8.16065956800288e-06,14,4.44414807124802e-07,0.138254018488047
"SMP_21",50.4775400161743,8.45568329200706e-06,15,7.13738221490908e-07,0.222038455262177
"SMP_21",53.6328098773956,8.00301185604794e-06,16,2.35434469799237e-07,0.0732418475228852
"SMP_21",56.7880899906158,7.94499915706819e-06,17,1.5186539311388e-07,0.0472441523789386
"SMP_21",59.9433598518372,8.36840487336221e-06,18,5.49790950776359e-07,0.171035723955637
"SMP_21",63.0976598262787,1.05326683413713e-05,19,2.68865830812746e-06,0.836420860602663
"SMP_21",66.2529299259186,1.03789039171953e-05,20,2.50956631666554e-06,0.780706723490928
"SMP_21",69.4082000255585,1.06265463155519e-05,21,2.73195762854673e-06,0.849890945194341
"SMP_21",72.5625,9.67116626915813e-06,22,1.75141081987378e-06,0.544850396496793
"SMP_21",75.7177698612213,1.00873282818226e-05,23,2.14247503089447e-06,0.666507456058458
"SMP_21",78.8720698356628,9.49670290258728e-06,24,1.52683635498922e-06,0.474987012733853
"SMP_21",82.0273399353027,8.35754277444801e-06,25,3.62732165997485e-07,0.112843178895123
"SMP_21",85.1816399097443,8.90598047724908e-06,26,8.86310497354888e-07,0.275724359141439
"SMP_21",88.3369100093842,7.68732647465122e-06,27,-3.57133363652207e-07,-0.111101434672056
"SMP_21",91.4921898841858,8.40676359117345e-06,28,3.3759110353887e-07,0.105021988290674
"SMP_21",94.646479845047,8.24440607629043e-06,29,1.50606057025979e-07,0.0468523826359239
"SMP_21",97.8017599582672,7.78671204417361e-06,30,-3.31645733692871e-07,-0.103172429591393
"SMP_21",100.957029819489,7.55302861430257e-06,31,-5.8980921185536e-07,-0.183485096295119
"SMP_21",104.112299919128,9.23982965467886e-06,32,1.07258952375462e-06,0.333674327384896
"SMP_21",107.26659989357,8.55027049863767e-06,33,3.58713390159584e-07,0.111592968730913
"SMP_21",110.42186999321,8.39097961624365e-06,34,1.75176014683254e-07,0.0544959069419118
"SMP_21",113.577149868011,1.06638129692499e-05,35,2.4238408901165e-06,0.754038204537464
"SMP_21",116.731449842453,1.02500584500234e-05,36,1.98600356833567e-06,0.617830391004274
"SMP_21",119.885739803314,7.72485294588222e-06,37,-5.63206390258507e-07,-0.175209163698092
"SMP_21",123.041019916534,7.8650110918639e-06,38,-4.46981810570153e-07,-0.139052593459228
"SMP_21",126.196290016174,6.98309849889295e-06,39,-1.3527493436679e-06,-0.420829886337776
"SMP_21",129.350589990616,7.9193361611803e-06,40,-4.40280658250952e-07,-0.136967916662287
"SMP_21",132.505859851837,8.52316202363963e-06,41,1.39847686723338e-07,0.0435055366198212
"SMP_21",135.661129951477,8.73226121233271e-06,42,3.25328251109473e-07,0.101207109489811
"SMP_21",138.815429925919,7.27765353130568e-06,43,-1.15281181890014e-06,-0.35863086460731
"SMP_21",141.970700025558,8.34525722039358e-06,44,-1.08668643600879e-07,-0.0338059768050162
"SMP_21",145.12597990036,8.1938580116889e-06,45,-2.83449198550705e-07,-0.0881788592742505
"SMP_21",148.28125,7.22844578174895e-06,46,-1.27216334734613e-06,-0.39576020448485
"SMP_21",151.435549974442,7.35556058998041e-06,47,-1.16826386037371e-06,-0.363437875519899
"SMP_21",154.590819835663,6.62470186342653e-06,48,-1.92226547394248e-06,-0.598001961484478
"SMP_21",157.745119810104,5.92685877885335e-06,49,-2.64316466877591e-06,-0.822268140317106
"SMP_21",160.899410009384,5.85834352028977e-06,50,-2.73465620093832e-06,-0.850730450249838
"SMP_21",164.054689884186,5.11991796885851e-06,51,-3.49598531733419e-06,-1.08757406582299
"SMP_21",167.209959983826,5.79733472881962e-06,52,-2.84139200669224e-06,-0.883935136109675
"SMP_21",170.365229845047,5.47055983463064e-06,53,-3.19091018894583e-06,-0.992667546588575
"SMP_21",173.519529819489,5.04206512899194e-06,54,-3.64206095419408e-06,-1.13301706969079
"SMP_21",176.674799919128,5.48264644767929e-06,55,-3.22406228602866e-06,-1.00298090827123
"SMP_21",179.83007979393,4.69091962663843e-06,56,-4.03829132275506e-06,-1.25628128101391
"SMP_21",182.98534989357,5.08972210873046e-06,57,-3.66191036711316e-06,-1.1391920689408
"SMP_21",186.139649868011,4.21435499571807e-06,58,-4.55961141568209e-06,-1.41845994070354
"SMP_21",189.294919967651,5.08681756704651e-06,59,-3.709408811963e-06,-1.15396846875275
"SMP_21",192.450199842453,4.25003386059809e-06,60,-4.56837159032355e-06,-1.42118516346259
"SMP_21",195.603519916534,4.46240066176273e-06,61,-4.378089081042e-06,-1.3619897425756
"SMP_21",198.758790016174,4.02161329420647e-06,62,-4.84089322840121e-06,-1.50596454296378
"SMP_21",201.914059877396,4.21953298937463e-06,63,-4.66490900224866e-06,-1.45121720766794
"SMP_21",205.069339990616,4.76630964931189e-06,64,-4.1399864581079e-06,-1.28791785319335
"SMP_21",208.223629951477,4.28078949373281e-06,65,-4.64727237027747e-06,-1.44573058750245
"SMP_21",211.378909826279,4.2153199916305e-06,66,-4.73443281801203e-06,-1.47284553047764
"SMP_21",214.534179925919,3.62452267383062e-06,67,-5.34683924512642e-06,-1.66336044613547
"SMP_21",217.68847990036,3.23161146079964e-06,68,-5.76127107730187e-06,-1.79228699239146
"SMP_21",220.84375,3.12584272723153e-06,69,-5.8884850625094e-06,-1.83186228192019
"SMP_21",223.999019861221,3.36061829395601e-06,70,-5.67507263193617e-06,-1.76547132093278
"SMP_21",227.154299974442,3.59985389260227e-06,71,-5.45711800961458e-06,-1.6976673191288
"SMP_21",230.308589935303,3.78650074845331e-06,72,-5.29166314636752e-06,-1.64619558741426
