"whale_index","Elapsed_DIV_Time","Pb_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_15",119.887084960938,3.76324697379842e-05,1,1.55193599173361e-05,4.37624171131484
"SMP_15",123.041991949081,3.68242903256809e-05,2,1.47393059957934e-05,4.15627745204688
"SMP_15",126.196044921875,3.56351930156718e-05,3,1.35783034844966e-05,3.82889103637372
"SMP_15",129.351073980331,3.96498254894857e-05,4,1.76210163338543e-05,4.96887932793108
"SMP_15",132.505980968475,3.83958991877445e-05,5,1.63951461698488e-05,4.62320114449103
"SMP_15",135.661010980606,3.7128075739461e-05,6,1.5155356769617e-05,4.27359793176575
"SMP_15",138.816040039063,3.96765694307168e-05,7,1.77318612848354e-05,5.00013604860487
"SMP_15",141.971069097519,4.09988769538702e-05,8,1.90821563848844e-05,5.38090031793647
"SMP_15",145.125976085663,3.86032516431937e-05,9,1.67144942910736e-05,4.71325283321903
"SMP_15",148.281006097794,3.92689195408953e-05,10,1.74081031865157e-05,4.90884080822193
"SMP_15",151.436034917831,3.62363437548681e-05,11,1.44034450462395e-05,4.06156937745693
"SMP_15",154.591063976288,2.93992097058958e-05,12,7.59420527224198e-06,2.14145931621497
"SMP_15",157.745970964432,3.91982568409642e-05,13,1.74211222000525e-05,4.91251198734163
"SMP_15",160.901000976563,3.32315828805127e-05,14,1.14822956837576e-05,3.2378462501394
"SMP_15",164.056030035019,3.67303902813564e-05,15,1.50089270530855e-05,4.2323068065728
"SMP_15",167.210083007813,3.60626992087777e-05,16,1.4369027853164e-05,4.05186421199096
"SMP_15",170.364989995956,4.09005173304036e-05,17,1.92346218474358e-05,5.42389343880654
"SMP_15",173.520019054413,3.35371670694614e-05,18,1.18990249726985e-05,3.35535806159967
"SMP_15",176.675049066544,3.45851951814292e-05,19,1.29747828861882e-05,3.65870669694073
"SMP_15",179.830077886581,4.24323554785734e-05,20,2.08496493498591e-05,5.87930853058043
"SMP_15",182.984984874725,2.80629065167168e-05,21,6.50788183005382e-06,1.8351313500485
"SMP_15",186.140013933182,3.44004034272821e-05,22,1.28730375667583e-05,3.63001594466796
"SMP_15",189.295043945313,3.2874307824086e-05,23,1.13745770791698e-05,3.20747111527606
