"whale_index","Elapsed_DIV_Time","Pb_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_164",9.46484994888306,1.70065672142759e-05,1,-1.3259599287821e-05,-2.16103661549942
"SMP_164",12.6210999488831,1.99646166862003e-05,2,-1.02013280911272e-05,-1.66260254575697
"SMP_164",15.7773499488831,7.54096442215943e-06,3,-2.25249659432114e-05,-3.67109707537448
"SMP_164",18.9296901226044,8.82108975705291e-06,4,-2.11451574513194e-05,-3.44621722730135
"SMP_164",22.0859401226044,1.13267606207065e-05,5,-1.85398878471314e-05,-3.02161291719455
"SMP_164",25.2382900714874,2.6303065856583e-05,6,-3.46431517041573e-06,-0.564610722269328
"SMP_164",28.3945400714874,2.09885150677863e-05,7,-8.67968462719841e-06,-1.41460657167759
"SMP_164",31.5507900714874,1.83902043336262e-05,8,-1.11790235143359e-05,-1.82194639638909
"SMP_164",34.7031300067902,1.15887567959839e-05,9,-1.78818313440254e-05,-2.91436350735863
"SMP_164",37.8593800067902,4.30960710134893e-05,10,1.37240347074303e-05,2.23672984917295
"SMP_164",41.0156300067902,2.89123596191546e-05,11,-3.61335641359292e-07,-0.0588901319348027
"SMP_164",44.1679701805115,2.40184186837572e-05,12,-5.15726818241235e-06,-0.840526560133681
"SMP_164",47.3242201805115,1.5802909893516e-05,13,-1.32748585454099e-05,-2.16352355448295
"SMP_164",50.4804701805115,4.1588112556792e-05,14,1.26080504532908e-05,2.05484781916836
"SMP_164",53.6367201805115,2.61974277273503e-05,15,-2.68514056719626e-06,-0.437621602095002
"SMP_164",56.7890701293945,3.63124681449428e-05,16,7.52706062379101e-06,1.22675303091828
"SMP_164",59.9453201293945,3.66288716814617e-05,17,7.94053187632526e-06,1.29414017413335
"SMP_164",63.0976600646973,4.03627991191003e-05,18,1.17711933468286e-05,1.91845766063117
"SMP_164",66.2539100646973,2.68227223909349e-05,19,-1.67224349403581e-06,-0.272540620738164
"SMP_164",72.5625,4.45724021847344e-05,20,1.62699524889093e-05,2.65166105685135
"SMP_164",75.71875,4.16988882216367e-05,21,1.3492433280537e-05,2.1989836735266
"SMP_164",82.0273499488831,3.2619392584722e-05,22,4.60416076346167e-06,0.750381650117082
"SMP_164",85.1835999488831,4.38120375695725e-05,23,1.5892151461146e-05,2.59008741223
"SMP_164",88.3398499488831,3.78923134233218e-05,24,1.00675557222518e-05,1.64080045498434
"SMP_164",91.4921901226044,7.08071003643696e-06,25,-2.06492544337676e-05,-3.3653954350734
"SMP_164",94.6484401226044,4.84242633985397e-05,26,2.07889916913188e-05,3.38816967760991
"SMP_164",97.8046901226044,7.17817489346048e-06,27,-2.03626226596682e-05,-3.31868046687951
"SMP_164",100.957040071487,8.52858917875409e-06,28,-1.89180695957286e-05,-3.08324861132769
"SMP_164",104.113290071487,4.04178363351138e-05,29,1.30652134644568e-05,2.12935580277608
"SMP_164",107.269540071487,4.85311291296151e-05,30,2.12723222504773e-05,3.46694242277805
"SMP_164",113.57813000679,3.90079772216179e-05,31,1.19360253109572e-05,1.94532181407612
"SMP_164",116.73438000679,4.22701931451845e-05,32,1.52913951555371e-05,2.4921767329378
"SMP_164",119.886720180511,2.40724120136799e-05,33,-2.81356868851685e-06,-0.458552692590966
"SMP_164",126.199220180511,2.54515781774398e-05,34,-1.24920412189496e-06,-0.203594074681229
"SMP_164",129.351570129395,2.75814232821503e-05,35,9.72792100517054e-07,0.158544711861455
"SMP_164",132.507820129395,3.58921093680795e-05,36,9.37552006238914e-06,1.52801315517747
"SMP_164",135.664070129395,2.62535816332722e-05,37,-1.71189619025094e-07,-0.0279003178660475
"SMP_164",138.816410064697,3.53210574674102e-05,38,8.98776668086067e-06,1.46481748560423
"SMP_164",141.972660064697,4.74448105737028e-05,39,2.12028891701191e-05,3.45562628676792
"SMP_164",145.125,3.08287993440591e-05,40,4.67790942447393e-06,0.762401135271353
"SMP_164",148.28125,2.44048901104292e-05,41,-1.65508083306741e-06,-0.269743466920238
"SMP_164",151.4375,4.15257673527447e-05,42,1.55564893906099e-05,2.53538153393629
"SMP_164",157.746099948883,3.29611867219782e-05,43,7.17250363440161e-06,1.16896767709876
"SMP_164",164.058599948883,2.68957528774133e-05,44,1.28686739786207e-06,0.209732398823449
"SMP_164",167.210940122604,3.96502595977665e-05,45,1.41308200906524e-05,2.3030273359002
