"whale_index","Elapsed_DIV_Time","Pb_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_510158",22.0839838981628,3.26435849461386e-06,1,2.72848494029022e-07,0.250114018719178
"SMP_510158",25.2390139102936,4.76698982758458e-06,2,1.7771732466044e-06,1.62909435967477
"SMP_510158",28.39404296875,5.16228229432066e-06,3,2.1741568289303e-06,1.99300019501541
"SMP_510158",31.5489499568939,4.11586673413709e-06,4,1.12943000671313e-06,1.03532284041488
"SMP_510158",34.7039790153503,2.73482278608136e-06,5,-2.49927459141983e-07,-0.229102826521833
"SMP_510158",37.8590090274811,2.56280495317096e-06,6,-4.20261139319262e-07,-0.385243843257058
"SMP_510158",41.0140378475189,2.64302544404431e-06,7,-3.38358835150095e-07,-0.310165860836778
"SMP_510158",44.1689448356628,1.71234253543368e-06,8,-1.26736234289743e-06,-1.1617622808712
"SMP_510158",47.3239738941193,6.55572434147944e-06,9,3.57769657258699e-06,3.27959320688932
"SMP_510158",50.4780268669128,1.67498338032713e-06,10,-1.30137016215764e-06,-1.19293647654825
"SMP_510158",53.6329338550568,2.76153487652755e-06,11,-2.13146359815449e-07,-0.195386427982759
"SMP_510158",56.7879638671875,8.80009857900169e-07,12,-2.09300138996612e-06,-1.91860684696897
"SMP_510158",59.9429929256439,6.14997632902257e-07,13,-2.35634601873782e-06,-2.16000888821751
"SMP_510158",63.0980219841003,2.3233849011178e-06,14,-6.46293554866033e-07,-0.592442625916246
"SMP_510158",66.2530519962311,1.25857631754191e-06,15,-1.70943935167807e-06,-1.56700423627565
"SMP_510158",69.407958984375,2.00818909497226e-06,16,-9.58166270400045e-07,-0.87832926233938
"SMP_510158",72.5629880428314,3.17379223514378e-06,17,2.09094810863225e-07,0.191672465059547
"SMP_510158",75.7180168628693,2.47119761928649e-06,18,-4.91844299895565e-07,-0.450862501069606
"SMP_510158",78.873046875,2.62882107135856e-06,19,-3.32567786793373e-07,-0.304857338309464
"SMP_510158",82.0279538631439,1.05779974102398e-06,20,-1.90193857393098e-06,-1.74346390210349
"SMP_510158",85.1829829216003,1.59522248072086e-06,21,-1.36286768946827e-06,-1.24930986336751
"SMP_510158",88.3370358943939,1.91392975764422e-06,22,-1.04251524769202e-06,-0.955650054453063
"SMP_510158",91.4919428825378,2.52959843595705e-06,23,-4.25203438530634e-07,-0.389774336715957
"SMP_510158",94.6469719409943,1.2999454995974e-06,24,-1.65321566923002e-06,-1.51546526328511
"SMP_510158",97.802001953125,1.48883300509795e-06,25,-1.46268995521176e-06,-1.34081466764216
"SMP_510158",100.957031011581,9.41040938246302e-07,26,-2.00884632050325e-06,-1.84146380575903
"SMP_510158",104.111937999725,4.35659302926458e-06,27,1.40833889364817e-06,1.29099228369352
"SMP_510158",107.266968011856,3.97623102847071e-06,28,1.02960755560688e-06,0.943817866222397
