"whale_index","Elapsed_DIV_Time","Pb_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_210114",6.3125,2.0149884617414e-06,1,8.8059953870829e-07,2.92169873226663
"SMP_210114",9.46483993530273,9.56772655031399e-07,2,-1.75440921703051e-07,-0.582086971427875
"SMP_210114",12.6210899353027,1.93418486688996e-06,3,8.04141699927083e-07,2.66802295704811
"SMP_210114",15.7773399353027,1.34304640244865e-06,4,2.15166015811432e-07,0.713888944962724
"SMP_210114",18.9296798706055,1.51744288375396e-06,5,3.91714992872336e-07,1.29965227981349
"SMP_210114",22.0859298706055,1.64878600075738e-06,6,5.25205670878319e-07,1.74255456122008
"SMP_210114",25.2421798706055,1.17450596174566e-06,7,5.30655935590629e-08,0.176063773160628
"SMP_210114",28.3945298194885,1.02915555939151e-06,8,-9.01550665711626e-08,-0.299121146593782
"SMP_210114",31.5507798194885,1.27630000879914e-06,9,1.5911418541612e-07,0.527917280649307
"SMP_210114",34.7070298194885,1.10863038098344e-06,10,-6.43820899416888e-09,-0.021361023063813
"SMP_210114",37.8593699932098,1.27067567935162e-06,11,1.57714154953162e-07,0.523272187109105
"SMP_210114",41.0156199932098,1.53051947340104e-06,12,4.19660083553011e-07,1.39236994820402
"SMP_210114",44.1718699932098,9.58314642919118e-07,13,-1.50450151416908e-07,-0.499171300167709
"SMP_210114",47.3242199420929,9.64036480915715e-07,14,-1.4264382115967e-07,-0.473271053558811
"SMP_210114",50.4804699420929,8.69681273099906e-07,15,-2.34919472107404e-07,-0.779427984765633
"SMP_210114",53.6367199420929,6.24040626287697e-07,16,-4.7848807095411e-07,-1.58755248993429
"SMP_210114",56.7890598773956,8.41230178096702e-07,17,-2.59236523028024e-07,-0.860108355040927
"SMP_210114",59.9453098773956,7.63427431141192e-07,18,-3.34982200403746e-07,-1.11142128428451
"SMP_210114",63.0976500511169,6.80326421044213e-07,19,-4.16036154010024e-07,-1.38034628717973
"SMP_210114",66.2539000511169,6.37344639144902e-07,20,-4.56975804567917e-07,-1.51617797897222
"SMP_210114",69.4101500511169,8.05381858697685e-07,21,-2.86903912354066e-07,-0.951904651502313
"SMP_210114",72.5664000511169,8.14128871500175e-07,22,-2.76129675521436e-07,-0.916157330828933
"SMP_210114",75.71875,8.68676758215796e-07,23,-2.19564494538815e-07,-0.728482445364219
"SMP_210114",78.875,5.30161505663276e-07,24,-5.56067381001841e-07,-1.84494914057194
"SMP_210114",82.03125,7.07321700953074e-07,25,-3.76902238117623e-07,-1.2505057553312
