"whale_index","Elapsed_DIV_Time","Pb_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_210174",9.46484994888306,2.20336659308022e-06,1,1.14441543742549e-06,3.60482148936607
"SMP_210174",12.6191399097443,2.22925519759133e-06,2,1.17069343280047e-06,3.68759517392792
"SMP_210174",15.7753899097443,1.48624518488654e-06,3,4.28072814434677e-07,1.34839677098292
"SMP_210174",18.9296898841858,1.61648383994121e-06,4,5.58700385008014e-07,1.75986367199378
"SMP_210174",22.0839898586273,1.53184374508366e-06,5,4.74448967601848e-07,1.49447812226846
"SMP_210174",25.2402398586273,1.19191821763127e-06,6,1.34912119697782e-07,0.424962904517054
"SMP_210174",28.3945298194885,2.86519688147668e-06,7,1.80857898378079e-06,5.69688608938685
"SMP_210174",31.5507798194885,2.86932521998355e-06,8,1.81309552576083e-06,5.71111285272367
"SMP_210174",34.7050797939301,2.0435508137106e-06,9,9.8770884537645e-07,3.11120765642572
"SMP_210174",37.8593797683716,1.83725342175907e-06,10,7.81798941746032e-07,2.46260713846167
"SMP_210174",41.0156297683716,2.08354538372233e-06,11,1.0284783938925e-06,3.2396286299605
"SMP_210174",44.1699199676514,1.40813739651969e-06,12,3.53457418830162e-07,1.1133639562231
"SMP_210174",47.3242199420929,1.88029556801694e-06,13,8.26002366399857e-07,2.60184456036691
"SMP_210174",50.4785199165344,7.79053584798019e-07,14,-2.74853077914271e-07,-0.865766267460262
"SMP_210174",53.6347699165344,1.51941049831001e-06,15,4.6589037617788e-07,1.46751921095455
"SMP_210174",56.789069890976,1.18169051278595e-06,16,1.28556455376695e-07,0.404943045841089
"SMP_210174",59.9433598518372,1.31332695495053e-06,17,2.60578724171916e-07,0.820803140055226
"SMP_210174",63.0996098518372,1.4210842453682e-06,18,3.68721843981402e-07,1.16144573317972
"SMP_210174",66.2539098262787,1.04113681388307e-06,19,-1.08402332298436e-08,-0.034145909272763
"SMP_210174",69.4082098007202,1.24189974187357e-06,20,1.90307812466679e-07,0.59945511877875
