"whale_index","Elapsed_DIV_Time","Pb_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_18",9.46483993530273,4.96596963013346e-06,1,-3.08987128590293e-07,-0.134342834156937
"SMP_18",12.6210899353027,5.40819488284047e-06,2,1.30430645213754e-07,0.0567092312837658
"SMP_18",15.7773399353027,5.55057781207202e-06,3,2.70006793287795e-07,0.11739478604627
"SMP_18",18.9296898841858,5.98170728541326e-06,4,6.98333664712286e-07,0.303624698325366
"SMP_18",22.0859398841858,5.73084125307614e-06,5,4.44662289584973e-07,0.19333229995081
"SMP_18",25.2382800579071,6.30065714887648e-06,6,1.01167705786049e-06,0.439861569071195
"SMP_18",28.3945300579071,7.20852424780919e-06,7,1.91674031067406e-06,0.833369101339616
"SMP_18",31.5507800579071,6.71911846373899e-06,8,1.42453145116684e-06,0.619364286689125
"SMP_18",34.7031300067902,6.88218392773219e-06,9,1.5847980871863e-06,0.689045746243389
"SMP_18",37.8593800067902,6.65028894176241e-06,10,1.35010160993002e-06,0.587003340577148
"SMP_18",41.0156300067902,7.23653756265578e-06,11,1.93354955398464e-06,0.840677500872892
"SMP_18",44.1679699420929,6.73164676431174e-06,12,1.42586237586737e-06,0.619942952205498
"SMP_18",47.3242199420929,6.63761167727965e-06,13,1.32902828362154e-06,0.577840983574409
"SMP_18",50.4804699420929,7.60891074471707e-06,14,2.29752920405857e-06,0.99893023453682
"SMP_18",53.6328101158142,8.39544075387765e-06,15,3.08126540362325e-06,1.3396866367898
"SMP_18",56.7890601158142,8.99752023433705e-06,16,3.68054849618429e-06,1.60024567523355
"SMP_18",59.9453101158142,6.88261202166418e-06,17,1.56284479759199e-06,0.679500794786597
"SMP_18",63.0976600646973,8.72717966416314e-06,18,3.40462132331031e-06,1.48027679952691
"SMP_18",66.2539100646973,7.33995968782921e-06,19,2.01460770763887e-06,0.875920334913
"SMP_18",69.4101600646973,6.69812600183506e-06,20,1.36998132805176e-06,0.595646735164165
"SMP_18",72.5625,7.0498936975294e-06,21,1.71896074838169e-06,0.747377600470639
"SMP_18",75.71875,6.43628688796231e-06,22,1.10256317927763e-06,0.479377451795556
"SMP_18",78.875,6.30053038762852e-06,23,9.64016908917033e-07,0.419139671966234
"SMP_18",82.0273399353027,7.04258203961518e-06,24,1.7032832491679e-06,0.740561265801676
"SMP_18",85.1835899353027,7.8462374609377e-06,25,2.50415092199656e-06,1.0887661681979
"SMP_18",88.3398399353027,6.85057455648969e-06,26,1.50570130233041e-06,0.654655685082197
"SMP_18",91.4921898841858,7.94827842081508e-06,27,2.60062294079241e-06,1.1307107128817
"SMP_18",94.6484398841858,5.76415123412721e-06,28,4.13711147899713e-07,0.179875221290733
"SMP_18",97.8046898841858,5.79798243638111e-06,29,4.4475882099015e-07,0.193374270315775
"SMP_18",100.957030057907,6.03074026680416e-06,30,6.74737659967888e-07,0.293365519677357
"SMP_18",104.113280057907,7.02292067386573e-06,31,1.66413673435303e-06,0.723540965404084
"SMP_18",107.269530057907,4.85918891253278e-06,32,-5.02375238849371e-07,-0.218424999465861
"SMP_18",110.42188000679,4.96827124012676e-06,33,-3.96068554436975e-07,-0.172204493974432
"SMP_18",113.57813000679,5.42037905726571e-06,34,5.32613348001045e-08,0.0231572062586309
"SMP_18",116.73438000679,5.38595978630218e-06,35,1.60653005073114e-08,0.00698494468550136
"SMP_18",119.886719942093,5.68872298546732e-06,36,3.16056353258358e-07,0.137416423925977
"SMP_18",123.042969942093,4.92766722029331e-06,37,-4.4777380380395e-07,-0.194685138305611
"SMP_18",126.199219942093,5.35856460290904e-06,38,-1.96496047383329e-08,-0.0085433448398153
"SMP_18",129.351560115814,5.34266862751983e-06,39,-3.83141077222664e-08,-0.0166583826423026
"SMP_18",132.507810115814,4.91432395857889e-06,40,-4.69429501295301e-07,-0.204100701309503
"SMP_18",135.664060115814,4.34288274453593e-06,41,-1.04364018786657e-06,-0.453758644632676
"SMP_18",138.816410064697,4.42116337006195e-06,42,-9.68124348397619e-07,-0.420925523252233
"SMP_18",141.972660064697,4.17400122885082e-06,43,-1.21805341573808e-06,-0.529590823965257
"SMP_18",145.125,4.34643970515134e-06,44,-1.04837714435289e-06,-0.45581820019589
"SMP_18",148.28125,4.250494709477e-06,45,-1.14708646145566e-06,-0.498735487649845
"SMP_18",151.4375,4.63261679523215e-06,46,-7.67727372088497e-07,-0.333796011169723
"SMP_18",154.589839935303,4.43611914228195e-06,47,-9.66983261396662e-07,-0.420429396237404
"SMP_18",157.746089935303,4.37095996968828e-06,48,-1.03490273820045e-06,-0.449959736384277
"SMP_18",160.902339935303,4.92961954137014e-06,49,-4.79002101922681e-07,-0.208262720304928
"SMP_18",164.058589935303,4.87317917700438e-06,50,-5.3820001829194e-07,-0.234001060596043
"SMP_18",167.210939884186,3.90154960167476e-06,51,-1.51258234282998e-06,-0.65764745527948
"SMP_18",170.367189884186,4.61485885201951e-06,52,-8.02027835658369e-07,-0.348709323286952
"SMP_18",173.523439884186,4.27821765276559e-06,53,-1.1414223509192e-06,-0.496272819816668
"SMP_18",176.675780057907,4.19615849038251e-06,54,-1.22622997954328e-06,-0.53314586769885
