"whale_index","Elapsed_DIV_Time","Pb_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_210172",18.9296901226044,7.13563618766794e-07,1,-2.17170306958045e-07,-0.617963491668053
"SMP_210172",22.0859401226044,1.18468769345003e-06,2,2.54396416700197e-07,0.723891309700391
"SMP_210172",25.2402400970459,1.24216715033453e-06,3,3.12315009707151e-07,0.888700101788125
"SMP_210172",28.3945300579071,8.20854788197382e-07,4,-1.08561463708187e-07,-0.308914336003893
"SMP_210172",31.5507800579071,8.80374116579709e-07,5,-4.86092324347293e-08,-0.138318775818982
"SMP_210172",34.7050800323486,8.96852611648616e-07,6,-3.17013642695715e-08,-0.090207017842683
"SMP_210172",37.8613300323486,8.63024095716346e-07,7,-6.51035136743129e-08,-0.185253661946564
"SMP_210172",41.0136702060699,1.21900531938656e-06,8,2.91300273768981e-07,0.828902149762655
"SMP_210172",44.1699202060699,1.1556683745991e-06,9,2.28383130549208e-07,0.649869859140249
"SMP_210172",47.3242201805115,1.37239936859825e-06,10,4.45530373798815e-07,1.26776772245424
"SMP_210172",50.478520154953,1.56382714713342e-06,11,6.3737110199849e-07,1.81365526989559
"SMP_210172",53.634770154953,9.68743653463664e-07,12,4.26975029779294e-08,0.121496803109671
"SMP_210172",56.7890601158142,1.33967785745462e-06,13,4.14038031173234e-07,1.17815548088076
"SMP_210172",59.9453101158142,9.49887276818213e-07,14,2.46507016057162e-08,0.070144182460812
"SMP_210172",63.0996100902557,1.17938143022987e-06,15,2.54544525719928e-07,0.724312757587362
"SMP_210172",66.2539100646973,1.21115647936663e-06,16,2.86715907710633e-07,0.815857222506331
"SMP_210172",69.4101600646973,6.56362428795348e-07,17,-2.67684913592876e-07,-0.761704057003851
"SMP_210172",72.5644500255585,1.01604459092923e-06,18,9.23868794388661e-08,0.262889155529843
"SMP_210172",75.71875,1.08335140040389e-06,19,1.60079960248371e-07,0.455511494949803
"SMP_210172",78.8730499744415,5.2436452128582e-07,20,-3.9852401599076e-07,-1.13400996611753
"SMP_210172",82.0292999744415,7.10655004013526e-07,21,-2.1185377290852e-07,-0.60283516224385
"SMP_210172",85.1835901737213,5.29798228402274e-07,22,-3.9233440875923e-07,-1.11639728531218
"SMP_210172",88.3378901481628,8.14629780876678e-07,23,-1.07130106765924e-07,-0.304841374344199
"SMP_210172",91.4941401481628,7.92771276142378e-07,24,-1.28619033760593e-07,-0.365988648775186
"SMP_210172",94.6484401226044,1.15266053541196e-06,25,2.31636167142428e-07,0.659126455402549
"SMP_210172",97.8027400970459,9.56871908254326e-07,26,3.62100672490097e-08,0.103036643932432
"SMP_210172",100.958990097046,1.01514637185034e-06,27,9.48438570325013e-08,0.269880546176108
"SMP_210172",104.113280057907,1.19619291101186e-06,28,2.76246068521585e-07,0.786065035567457
"SMP_210172",107.267580032349,8.92267533794488e-07,29,-2.73270725595185e-08,-0.0777598623517566
"SMP_210172",110.423830032349,1.38347778267452e-06,30,4.64232182040007e-07,1.32098418138509
"SMP_210172",113.57813000679,7.019383430982e-07,31,-2.16961921140511e-07,-0.617370524658792
"SMP_210172",116.73242020607,1.03715071175274e-06,32,1.18592322573204e-07,0.337457393549292
"SMP_210172",119.886720180511,7.1224806301395e-07,33,-2.05971917974711e-07,-0.586098198230241
"SMP_210172",123.042970180511,5.78979037905552e-07,34,-3.38905804493293e-07,-0.964364867484882
"SMP_210172",126.197270154953,9.5882659911745e-07,35,4.12732039355096e-08,0.117443924878932
"SMP_210172",129.351560115814,7.48787467566916e-07,36,-1.68437972323505e-07,-0.479294425488052
"SMP_210172",132.507810115814,5.602241603889e-07,37,-3.56676622203782e-07,-1.01493216978322
"SMP_210172",135.662110090256,9.23116973403903e-07,38,6.53714024796488e-09,0.0186015946182577
"SMP_210172",138.816410064697,7.88461166308356e-07,39,-1.27801231257291e-07,-0.363661571480346
