"whale_index","Elapsed_DIV_Time","Pb_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_135",9.46484994888306,7.0592301188473e-06,1,1.61098393498026e-06,1.63257830526859
"SMP_135",12.6201200485229,7.7545115464313e-06,2,2.30749518779047e-06,2.33842591555362
"SMP_135",15.7753899097443,6.06227363533381e-06,3,6.16485356856466e-07,0.624749010381637
"SMP_135",18.9296898841858,7.98198673917063e-06,4,2.53742439784735e-06,2.57143720259107
"SMP_135",22.0849599838257,8.32477675039827e-06,5,2.88143893586074e-06,2.92006306984067
"SMP_135",25.2402398586273,7.54122668084168e-06,6,2.09911158782815e-06,2.12724904588707
"SMP_135",28.3945300579071,7.39186047529879e-06,7,1.95096589073792e-06,1.97711753567348
"SMP_135",31.5498099327087,7.43830113203604e-06,8,1.9986255873829e-06,2.02541608483265
"SMP_135",34.7040998935699,6.95122701559422e-06,9,1.51276825614436e-06,1.53304609825954
"SMP_135",37.8593800067902,7.13555600480674e-06,10,1.69831251832152e-06,1.72107748114307
"SMP_135",41.0136699676514,5.89357400453891e-06,11,4.57543494707883e-07,0.463676618343198
"SMP_135",44.168949842453,6.02541399054801e-06,12,5.9059490113618e-07,0.598511507074086
"SMP_135",47.3242199420929,6.32747657323467e-06,13,8.93866941930446e-07,0.905848745915836
"SMP_135",50.4785199165344,6.8423593178416e-06,14,1.40995679378125e-06,1.42885650372518
"SMP_135",53.6337900161743,6.60906952778194e-06,15,1.17787248125316e-06,1.19366122623089
"SMP_135",56.7890598773956,5.23514109019166e-06,16,-1.94852501528906e-07,-0.197464394160644
"SMP_135",59.9443399906158,6.31428135010836e-06,17,8.85489173102859e-07,0.897358677618139
"SMP_135",63.0986299514771,6.23458935318714e-06,18,8.06996149489369e-07,0.817813497381509
"SMP_135",66.2539098262787,5.46731995636602e-06,19,4.09240158536503e-08,0.0414725802017113
"SMP_135",69.4091799259186,5.87897248202894e-06,20,4.53771692918849e-07,0.459854257586617
"SMP_135",72.5644500255585,6.35165394286347e-06,21,9.27646175723776e-07,0.940080772109356
"SMP_135",75.7177798748016,5.25289623024098e-06,22,-1.69921397351055e-07,-0.172199101985244
"SMP_135",78.8730499744415,5.01420203282467e-06,23,-4.07426894402e-07,-0.412888232055407
"SMP_135",82.0283198356628,5.69533579689187e-06,24,2.74893376438701e-07,0.278578173804914
"SMP_135",85.1826200485229,4.97431731490452e-06,25,-4.44941177241507e-07,-0.450905373611968
"SMP_135",88.3378899097443,5.81128084769741e-06,26,3.93204411927963e-07,0.398475104878904
"SMP_135",91.4931700229645,5.96267522410214e-06,27,5.45778590960044e-07,0.553094458444955
"SMP_135",94.6484398841858,5.82108158672892e-06,28,4.05362473436995e-07,0.410796138641421
"SMP_135",97.8027398586273,5.86612136243777e-06,29,4.51577107803914e-07,0.457630255242514
"SMP_135",100.958009958267,6.24592228831259e-06,30,8.32550932370572e-07,0.843710828336714
"SMP_135",104.113280057907,5.78765045081913e-06,31,3.754496505515e-07,0.380482350507464
"SMP_135",107.267580032349,6.37234862041058e-06,32,9.6131565263001e-07,0.97420157018394
"SMP_135",110.42284989357,7.24673098992468e-06,33,1.8368638283489e-06,1.86148599671279
"SMP_135",113.577149868011,6.16505315565067e-06,34,7.56349035944678e-07,0.766487486611234
"SMP_135",116.732419967651,5.19340522359989e-06,35,-2.14137924613189e-07,-0.217008327934082
"SMP_135",119.886719942093,5.89437360835204e-06,36,4.87988625999145e-07,0.494529850189843
"SMP_135",123.041990041733,6.0488330724618e-06,37,6.43604141383342e-07,0.652231307580568
"SMP_135",126.197269916534,6.33853340028481e-06,38,9.34458031524695e-07,0.946983937161301
"SMP_135",129.351559877396,6.03659405034691e-06,39,6.33669369277483e-07,0.642163365215884
"SMP_135",132.506839990616,5.92969583556408e-06,40,5.27919668531474e-07,0.534996146798715
"SMP_135",135.662109851837,6.06070525398991e-06,41,6.60075040655681e-07,0.668922990369208
"SMP_135",138.817379951477,5.51906159711634e-06,42,1.19574759602992e-07,0.1211775947275
"SMP_135",141.971679925919,6.45292982393454e-06,43,1.05458341257313e-06,1.06871953411758
