"whale_index","Elapsed_DIV_Time","Ba_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_121",6.3125,2.19834527677244e-05,1,8.05989291063504e-07,0.0875109527162219
"SMP_121",9.46483993530273,2.06328645402749e-05,2,-5.35116627442307e-07,-0.0581007296262925
"SMP_121",12.6210899353027,2.01819756915815e-05,3,-9.76673831072976e-07,-0.106043167567923
"SMP_121",15.773430109024,1.47749130235442e-05,4,-6.374578764026e-06,-0.692125152269
"SMP_121",18.929680109024,1.1358403151436e-05,5,-9.78208222077865e-06,-1.06209765338099
"SMP_121",22.085930109024,1.25460024963947e-05,6,-8.58563936567465e-06,-0.932192882583708
"SMP_121",25.242180109024,1.69784859725806e-05,7,-4.14447541098859e-06,-0.449989839500226
"SMP_121",28.3945300579071,1.36354361575732e-05,8,-7.47901832935459e-06,-0.812040589919375
"SMP_121",31.5507800579071,1.69756819864145e-05,9,-4.13041826276607e-06,-0.448463573026135
"SMP_121",34.7070300579071,1.44542074027532e-05,10,-6.64370201947388e-06,-0.721345431922169
"SMP_121",37.8593699932098,1.81279286744353e-05,11,-2.96196330130914e-06,-0.321597610888884
"SMP_121",41.0156199932098,2.20113756152095e-05,12,9.29347468356443e-07,0.100904668662494
"SMP_121",44.1718699932098,2.24646199818701e-05,13,1.39029187396659e-06,0.150952088065463
"SMP_121",47.3242099285126,1.8859829348417e-05,14,-2.20697187144771e-06,-0.239623793057413
"SMP_121",50.4804599285126,1.81753790740894e-05,15,-2.88404986271449e-06,-0.313138094966759
"SMP_121",53.6328098773956,1.55516108906843e-05,16,-5.50061873757009e-06,-0.597234220839707
"SMP_121",56.7890598773956,1.61579590642555e-05,17,-4.88722654246167e-06,-0.530634656828374
"SMP_121",59.9453098773956,1.50759734636415e-05,18,-5.96233254334217e-06,-0.647365178500488
"SMP_121",63.0976500511169,1.59313677480217e-05,19,-5.10023142393946e-06,-0.55376183769542
"SMP_121",66.2539000511169,1.88745349267099e-05,20,-2.1505136643597e-06,-0.233493796609939
"SMP_121",69.4101500511169,1.92499620975088e-05,21,-1.76870071362113e-06,-0.19203814025198
"SMP_121",72.5625,1.83052397294718e-05,22,-2.70720981413916e-06,-0.293937540690423
"SMP_121",75.71875,1.85182521090874e-05,23,-2.48814143176387e-06,-0.270152010207298
"SMP_121",78.875,1.88237382921272e-05,24,-2.17676442606478e-06,-0.23634399473516
"SMP_121",82.03125,1.6757384396664e-05,25,-4.23739280540391e-06,-0.460078422313111
"SMP_121",85.1835899353027,1.83511996899763e-05,26,-2.63802421455182e-06,-0.286425657094374
"SMP_121",88.3398399353027,1.8009738127571e-05,27,-2.97409104802998e-06,-0.322914391001982
"SMP_121",91.492180109024,2.05089125137304e-05,28,-4.69693993592735e-07,-0.0509974131419926
"SMP_121",94.648430109024,2.18246859314286e-05,29,8.51142860709952e-07,0.09241353882017
"SMP_121",97.804680109024,1.67190796192699e-05,30,-4.24956595324098e-06,-0.461400131889887
"SMP_121",100.957030057907,1.85982343491564e-05,31,-2.36568553389515e-06,-0.256856259994448
"SMP_121",104.113280057907,1.66387345850978e-05,32,-4.32061985041027e-06,-0.469114867438397
"SMP_121",107.269530057907,1.87612346400194e-05,33,-2.19372066549042e-06,-0.23818503243017
"SMP_121",110.42186999321,1.68444365455724e-05,34,-4.10629121448533e-06,-0.445843958839337
"SMP_121",113.57811999321,1.80615061969025e-05,35,-2.88515524112128e-06,-0.313258112339895
"SMP_121",116.73436999321,1.48779022566033e-05,36,-6.06485955607988e-06,-0.658497133556599
"SMP_121",119.886709928513,1.94036972819953e-05,37,-1.53533624953482e-06,-0.166700400893983
"SMP_121",123.042959928513,1.91677855057398e-05,38,-1.76768196624057e-06,-0.191927528914039
"SMP_121",126.199209928513,1.96018942766429e-05,39,-1.33017421162931e-06,-0.144424763242988
"SMP_121",129.351559877396,1.82304910171027e-05,40,-2.69834957989323e-06,-0.292975533442005
"SMP_121",132.507809877396,1.97039808963437e-05,41,-1.22179504109259e-06,-0.132657405322205
