"whale_index","Elapsed_DIV_Time","Ba_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_127",3.15625,2.01738725461833e-05,2,-2.26229030230142e-06,-0.231858622831363
"SMP_127",6.30859994888306,1.5017570676117e-05,3,-7.43772964216246e-06,-0.762281370374732
"SMP_127",9.46484994888306,1.28379877695936e-05,4,-9.63644479012804e-06,-0.987624274283725
"SMP_127",12.6210999488831,1.38906080542206e-05,5,-8.60292764423864e-06,-0.881700705644129
"SMP_127",15.7734401226044,1.2232500478714e-05,6,-1.02800854661981e-05,-1.05359000847798
"SMP_127",18.9296901226044,1.16645749949314e-05,7,-1.08670553802204e-05,-1.11374764420237
"SMP_127",22.0859401226044,1.02140521177752e-05,8,-1.23365930454377e-05,-1.26435827932266
"SMP_127",25.2382900714874,1.2331763048572e-05,9,-1.02378436401419e-05,-1.04926070926943
"SMP_127",28.3945400714874,1.04784836042265e-05,10,-1.21100780856775e-05,-1.24114311256565
"SMP_127",31.5507900714874,9.25205983452166e-06,11,-1.33554266749191e-05,-1.36877695714908
"SMP_127",34.7070400714874,8.42599632721841e-06,12,-1.42003846402069e-05,-1.45537538794406
"SMP_127",37.8593800067902,9.3194910467753e-06,13,-1.33257304869213e-05,-1.36573344091886
"SMP_127",41.0156300067902,9.34868182971187e-06,14,-1.33153729373377e-05,-1.36467191173318
"SMP_127",44.1679701805115,1.0337549187794e-05,15,-1.23452846392543e-05,-1.26524906728673
"SMP_127",47.3242201805115,8.50450161405435e-06,16,-1.41971035030083e-05,-1.4550391092837
"SMP_127",50.4804701805115,1.10713036859471e-05,17,-1.16490414605285e-05,-1.19389218421523
"SMP_127",53.6328201293945,9.87170240558003e-06,18,-1.28673282318324e-05,-1.31875250506832
"SMP_127",56.7890701293945,8.73908143685994e-06,19,-1.40186262082487e-05,-1.43674724827562
"SMP_127",59.9453201293945,7.6482803079464e-06,20,-1.51280725447823e-05,-1.55045268184986
"SMP_127",63.0976600646973,8.7322717296038e-06,21,-1.40626713119594e-05,-1.44126136261296
"SMP_127",66.2539100646973,8.18914125127688e-06,22,-1.46243828980094e-05,-1.49883031149519
"SMP_127",69.4101600646973,7.95689349733317e-06,23,-1.48751794201259e-05,-1.52453405790196
"SMP_127",72.5625,7.68174316505761e-06,24,-1.51688230827891e-05,-1.55462914126017
"SMP_127",75.71875,1.05203575718838e-05,25,-1.23486922659589e-05,-1.26559830966028
"SMP_127",78.875,1.13027104679991e-05,26,-1.15847900808153e-05,-1.1873071600032
"SMP_127",82.0273499488831,1.13875304200731e-05,27,-1.15183650433119e-05,-1.18049936097697
"SMP_127",85.1835999488831,1.33564649305678e-05,28,-9.56781498722654e-06,-0.980590512272836
"SMP_127",88.3398499488831,1.16806805919797e-05,29,-1.12619503617251e-05,-1.15421981812343
"SMP_127",91.4921901226044,1.08219331449924e-05,30,-1.21389925762326e-05,-1.24410651383786
"SMP_127",94.6484401226044,1.11334635368428e-05,31,-1.18457458855524e-05,-1.21405211552222
"SMP_127",97.8046901226044,1.27534614758638e-05,32,-1.02439976897287e-05,-1.04989142826273
"SMP_127",100.957040071487,1.1537777631869e-05,33,-1.14778746518977e-05,-1.17634956358728
"SMP_127",104.113290071487,1.0120756918995e-05,34,-1.29130766948423e-05,-1.32344119405724
"SMP_127",107.269540071487,1.07042614859442e-05,35,-1.23477189605162e-05,-1.26549855709568
"SMP_127",110.42188000679,1.23596750112562e-05,36,-1.07103951740835e-05,-1.09769178275503
"SMP_127",113.57813000679,1.34160219498414e-05,37,-9.67212557682283e-06,-0.991281142748474
"SMP_127",116.730470180511,1.51275394099148e-05,38,-7.97862809287279e-06,-0.817717213310421
"SMP_127",119.886720180511,1.33221686595241e-05,39,-9.8020059745822e-06,-1.00459238318771
"SMP_127",123.042970180511,1.80909758122962e-05,40,-5.05117055663206e-06,-0.517686632770172
"SMP_127",126.195320129395,1.611239557887e-05,41,-7.04766480752224e-06,-0.722304230711171
"SMP_127",129.351570129395,1.69848681396197e-05,42,-6.19309269319762e-06,-0.634720460699061
"SMP_127",132.507820129395,1.76446915663513e-05,43,-5.55113377691983e-06,-0.568927087456439
"SMP_127",135.664070129395,2.00614282417085e-05,44,-3.15222549614604e-06,-0.323066699992843
"SMP_127",138.816410064697,2.22674833079355e-05,45,-9.63940509833514e-07,-0.0987927671678549
"SMP_127",141.972660064697,2.67746912386997e-05,46,3.52551175248634e-06,0.361324229200694
"SMP_127",145.128910064697,3.07541206260034e-05,47,7.48722212669015e-06,0.767353778319645
"SMP_127",148.28125,3.53315418099157e-05,48,1.20469830151382e-05,1.23467659668666
"SMP_127",151.4375,3.5006034098352e-05,49,1.17038300948935e-05,1.19950738633928
"SMP_127",154.589849948883,3.641028194316e-05,50,1.30904916603276e-05,1.34162417858634
"SMP_127",157.746099948883,3.04703543882177e-05,51,7.13299341994676e-06,0.731049427799596
"SMP_127",160.902349948883,2.8853064612445e-05,52,5.49817051312978e-06,0.563498964730313
"SMP_127",164.054690122604,2.7321295138103e-05,53,3.94892729116202e-06,0.404719430772691
"SMP_127",167.210940122604,2.5001763318419e-05,54,1.61193794184122e-06,0.165205018518057
"SMP_127",170.367190122604,2.01652906822864e-05,55,-3.24195413005995e-06,-0.332262848456483
"SMP_127",173.519540071487,2.25521276249391e-05,56,-8.72476895897651e-07,-0.0894188032938219
"SMP_127",176.675790071487,1.8190483142947e-05,57,-5.25146413385154e-06,-0.538214410716634
"SMP_127",179.832040071487,1.5986742510603e-05,58,-7.47250888881448e-06,-0.765845841399359
"SMP_127",182.98438000679,1.83555040508754e-05,59,-5.1209912931809e-06,-0.524842451722682
"SMP_127",186.14063000679,1.92110581455252e-05,60,-4.28266356318463e-06,-0.43892354345501
"SMP_127",189.29688000679,1.52432870382818e-05,61,-8.26762186226459e-06,-0.847335736322194
"SMP_127",192.449220180511,1.32082375534152e-05,62,-1.03197979686671e-05,-1.05766008123667
"SMP_127",195.605470180511,1.31644810754317e-05,63,-1.03806628022389e-05,-1.06389802358937
"SMP_127",198.761720180511,1.40957057331964e-05,64,-9.46650678777158e-06,-0.970207592104166
"SMP_127",201.914070129395,1.75557270070118e-05,65,-6.02349324801116e-06,-0.617338476718538
"SMP_127",205.070320129395,2.11504398819136e-05,66,-2.44576910175425e-06,-0.250663080294938
"SMP_127",208.226570129395,1.56491484387493e-05,67,-7.96400902179768e-06,-0.816218927399412
"SMP_127",211.378910064697,1.65513091186241e-05,68,-7.07873546599073e-06,-0.725488614287248
"SMP_127",214.535160064697,1.90855327241081e-05,69,-4.56137934457992e-06,-0.467488691424719
"SMP_127",217.691410064697,2.16422959005067e-05,70,-2.02144286101473e-06,-0.207174542281496
"SMP_127",220.84375,2.34826324593429e-05,71,-1.97871254598579e-07,-0.0202795178596084
"SMP_127",224,2.24872970827422e-05,72,-1.20995125294684e-06,-0.124006026510367
"SMP_127",227.15625,2.53989350574945e-05,73,1.68498343077167e-06,0.172691337338514
"SMP_127",230.308599948883,2.24113489911969e-05,74,-1.3192438533441e-06,-0.135207255542728
"SMP_127",233.464849948883,2.08732303389938e-05,75,-2.87398264708273e-06,-0.294550022124019
"SMP_127",236.621099948883,1.80415311550318e-05,76,-5.72226010239174e-06,-0.586465559028255
"SMP_127",239.773440122604,2.06064276480048e-05,77,-3.17387937240807e-06,-0.325285972172
"SMP_127",242.929690122604,2.1467095490465e-05,78,-2.32970557364511e-06,-0.238767909387402
"SMP_127",246.085940122604,1.84918385303781e-05,79,-5.32141416776678e-06,-0.545383481155602
"SMP_127",249.238290071487,2.10174683033629e-05,80,-2.81217318961375e-06,-0.288215266733814
"SMP_127",252.394540071487,2.6259593426343e-05,81,2.41358560539401e-06,0.247364643690054
"SMP_127",255.550790071487,2.4825858948123e-05,82,9.63527748338931e-07,0.0987504638827307
"SMP_127",258.70313000679,2.53392793767783e-05,83,1.46068806893997e-06,0.149703653729185
"SMP_127",261.85938000679,2.47042362354298e-05,84,8.09407932963761e-07,0.082954963142813
"SMP_127",265.01563000679,2.1679357035774e-05,85,-2.2316647727085e-06,-0.228719859823064
"SMP_127",268.167970180511,1.74049278833152e-05,86,-6.52222378403982e-06,-0.668452595507766
"SMP_127",271.324220180511,1.62714434741097e-05,87,-7.67181423677122e-06,-0.786272337262055
"SMP_127",274.476570129395,1.36198791144815e-05,88,-1.03394207918961e-05,-1.05967119394192
"SMP_127",277.632820129395,1.58193464645636e-05,89,-8.15597130400726e-06,-0.835892843847448
"SMP_127",280.789070129395,1.48943910034393e-05,90,-9.09690023966395e-06,-0.932327190483512
"SMP_127",283.941410064697,1.39608917062501e-05,91,-1.00463087382256e-05,-1.02963059436451
"SMP_127",287.097660064697,1.59453984566606e-05,92,-8.07768620287451e-06,-0.827869525302348
"SMP_127",290.253910064697,1.71221288723101e-05,93,-6.91679507514932e-06,-0.708891594902483
