"whale_index","Elapsed_DIV_Time","Ba_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_210160",6.3125,4.07572070177578e-06,1,-4.33528393252058e-07,-0.30809436615673
"SMP_210160",9.46484994888306,4.89473446526251e-06,2,3.82722917685046e-07,0.271988586153045
"SMP_210160",12.6210999488831,3.97480827777296e-06,3,-5.3996532810619e-07,-0.38373559402086
"SMP_210160",15.7773499488831,2.81258285524085e-06,4,-1.7049489961572e-06,-1.21165115936293
"SMP_210160",18.9296901226044,6.41090138825349e-06,5,1.89061851233964e-06,1.34360037605379
"SMP_210160",22.0859401226044,4.08862824409523e-06,6,-4.34405260981034e-07,-0.308717527203082
"SMP_210160",25.2382900714874,3.21070734513637e-06,7,-1.31506958902163e-06,-0.934576691603315
"SMP_210160",28.3945400714874,4.78961706123136e-06,8,2.61097108299132e-07,0.185553124867663
"SMP_210160",31.5507900714874,3.61259873585737e-06,9,-9.18660430546983e-07,-0.65286174439348
"SMP_210160",34.7031300067902,4.83180520518154e-06,10,2.97814015471766e-07,0.211646622822273
"SMP_210160",37.8593800067902,3.69193213816968e-06,11,-8.44790663608111e-07,-0.600364931318668
"SMP_210160",41.0156300067902,3.92992553768223e-06,12,-6.09525075350248e-07,-0.433169417896658
"SMP_210160",44.1679701805115,4.58466557482455e-06,13,4.24943218925966e-08,0.030199316521231
"SMP_210160",47.3242201805115,4.58676966869292e-06,14,4.18781969386824e-08,0.0297614567867726
"SMP_210160",50.4804701805115,4.56706273664494e-06,15,1.94548423929774e-08,0.0138259164314032
"SMP_210160",53.6328201293945,5.03812935202245e-06,16,4.87812179644252e-07,0.346672067228702
"SMP_210160",56.7890701293945,5.42007409072126e-06,17,8.67048079317481e-07,0.616182544402382
"SMP_210160",59.9453201293945,5.82814288154805e-06,18,1.27241182295448e-06,0.904261220684485
"SMP_210160",63.0976600646973,5.02755127178037e-06,19,4.69122300396087e-07,0.333389784937306
"SMP_210160",66.2539100646973,3.92300704404267e-06,20,-6.38119400043291e-07,-0.453490463713053
