"whale_index","Elapsed_DIV_Time","Ba_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_210110",6.30859994888306,1.61505485683973e-05,1,3.89976197266154e-06,1.57999783932202
"SMP_210110",9.46484994888306,1.16815060304656e-05,2,-5.61288198777353e-07,-0.227407248832655
"SMP_210110",12.6191399097443,1.06254476877391e-05,3,-1.60937734315269e-06,-0.652043058694586
"SMP_210110",15.7753899097443,1.41863145455659e-05,4,1.95944543149394e-06,0.793873977369162
"SMP_210110",18.9296898841858,1.25679962812721e-05,5,3.49059929044013e-07,0.141422460537261
"SMP_210110",22.0839898586273,1.33431637239732e-05,6,1.13214188234755e-06,0.458689976581897
"SMP_210110",25.2382798194885,1.38809146427522e-05,7,1.67778901814797e-06,0.679760211545116
"SMP_210110",28.3925797939301,1.6821634529877e-05,8,4.62638686154627e-06,1.8743916414268
"SMP_210110",31.5488297939301,1.03093823449977e-05,9,-1.87800081693909e-06,-0.760876498055509
"SMP_210110",34.7031297683716,1.22455510260667e-05,10,6.60091854798684e-08,0.0267437785087224
"SMP_210110",37.8593797683716,1.58527021238579e-05,11,3.68098809744766e-06,1.4913610833966
"SMP_210110",41.0136699676514,1.21887958669797e-05,12,2.48864335894864e-08,0.010082797764445
"SMP_210110",44.1679699420929,1.49092590928842e-05,13,2.7531359043567e-06,1.11543956034698
"SMP_210110",47.3242199420929,1.11788439037305e-05,14,-9.69506633119426e-07,-0.392797918507732
"SMP_210110",50.4785199165344,1.03759679277262e-05,15,-1.7646331722945e-06,-0.714945327167856
"SMP_210110",53.632819890976,1.31967157419848e-05,16,1.06384565450634e-06,0.431019597420447
"SMP_210110",56.789069890976,1.05306331518512e-05,17,-1.59451960237846e-06,-0.646023409678813
"SMP_210110",59.9433598518372,1.25130887112226e-05,18,3.95630033243874e-07,0.16029044902697
"SMP_210110",63.0976598262787,1.12727806998863e-05,19,-8.3700235358852e-07,-0.33911349447688
"SMP_210110",66.2519598007202,1.10491067491277e-05,20,-1.0530191733464e-06,-0.426633222826282
"SMP_210110",69.4082098007202,1.09771206228504e-05,21,-1.11736196287104e-06,-0.452701857050002
"SMP_210110",72.5625,1.14241721206684e-05,22,-6.62690408008289e-07,-0.268490595101097
"SMP_210110",75.7167999744415,1.19769277844402e-05,23,-1.02333208966287e-07,-0.0414605430257255
"SMP_210110",78.8730499744415,1.10401938254849e-05,24,-1.03147951323241e-06,-0.417906378296177
"SMP_210110",82.0273499488831,1.35628809537515e-05,25,1.49877199607277e-06,0.60723103923575
"SMP_210110",85.1816399097443,1.21263244764611e-05,26,6.97612785629416e-08,0.0282639479461778
"SMP_210110",88.3378899097443,1.12075422009498e-05,27,-8.41489180193497e-07,-0.340931342948395
"SMP_210110",91.4921898841858,1.10294075806811e-05,28,-1.01211527479051e-06,-0.410060911031045
"SMP_210110",94.6464898586273,8.34485134296108e-06,29,-3.68918163608636e-06,-1.49468071506548
"SMP_210110",97.8007798194885,1.06993173045025e-05,30,-1.32724448835788e-06,-0.537736261484265
"SMP_210110",100.957029819489,9.19943703714072e-06,31,-2.8196676281777e-06,-1.14239504650754
"SMP_210110",104.11132979393,1.17516083430704e-05,32,-2.60062508881537e-07,-0.105364944066332
"SMP_210110",107.265629768372,1.03471757668703e-05,33,-1.65707999017874e-06,-0.671369899604227
"SMP_210110",110.421879768372,1.27044108685827e-05,34,7.07556037389889e-07,0.286668011563869
"SMP_210110",113.576169967651,1.11036844249822e-05,35,-8.85792834571562e-07,-0.358881073901754
"SMP_210110",116.730469942093,1.28855579030111e-05,36,9.03439467610228e-07,0.366030649252213
"SMP_210110",119.886719942093,1.1184267165839e-05,37,-7.90506701205778e-07,-0.320275670317971
"SMP_210110",123.041019916534,1.29891608470435e-05,38,1.0217081998601e-06,0.413947507441028
"SMP_210110",126.197269916534,1.29084138021938e-05,39,9.48268061182101e-07,0.38419306056858
"SMP_210110",129.351569890976,7.68585311181487e-06,40,-4.26700908287507e-06,-1.72878887957072
"SMP_210110",132.505859851837,1.11283292797027e-05,41,-8.1726824860442e-07,-0.331118174902401
"SMP_210110",135.662109851837,1.38505173445034e-05,42,1.91217010507107e-06,0.774720266418339
"SMP_210110",138.816409826279,1.06550692555071e-05,43,-1.27605107185144e-06,-0.516995127016387
"SMP_210110",141.97070980072,1.48987457787669e-05,44,2.97483345466101e-06,1.20526085018964
"SMP_210110",145.125,1.14999718565718e-05,45,-4.16751412653659e-07,-0.168847826134831
"SMP_210110",148.28125,1.28052555215394e-05,46,8.95706812877542e-07,0.362897745794126
"SMP_210110",151.435549974442,1.7872574799192e-05,47,5.97017725184264e-06,2.41883151443805
"SMP_210110",154.589849948883,1.32891864850441e-05,48,1.39392112096976e-06,0.564750457786131
