"whale_index","Elapsed_DIV_Time","Ba_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_210174",6.31054997444153,1.67416001092291e-05,1,7.46390499958766e-06,2.54871159813086
"SMP_210174",9.46484994888306,1.08642348445327e-05,2,1.58465679210216e-06,0.541115293577658
"SMP_210174",12.6191399097443,1.16230970041443e-05,3,2.34164063523513e-06,0.799603779256034
"SMP_210174",15.7753899097443,6.95703933503216e-06,4,-2.32629184453548e-06,-0.794362603105525
"SMP_210174",18.9296898841858,5.66792902310071e-06,5,-3.6172710903854e-06,-1.23519535446365
"SMP_210174",22.0839898586273,9.70592709680052e-06,6,4.1886281467031e-07,0.143029756385556
"SMP_210174",25.2402398586273,1.15201975392133e-05,7,2.23127275403335e-06,0.761916282041687
"SMP_210174",28.3945298194885,6.36549300164139e-06,8,-2.92528626784417e-06,-0.998902188481666
"SMP_210174",31.5507798194885,9.80563539402161e-06,9,5.13005402625568e-07,0.175176776720471
"SMP_210174",34.7050797939301,9.40678406107449e-06,10,1.12309451242144e-07,0.0383504882466187
"SMP_210174",37.8593797683716,1.23220924483151e-05,11,3.02577822686315e-06,1.03321733872604
"SMP_210174",41.0156297683716,1.06844072135756e-05,12,1.38625730304616e-06,0.473367502193898
"SMP_210174",44.1699199676514,1.32802982397931e-05,13,3.98031888499846e-06,1.35916586652902
"SMP_210174",47.3242199420929,9.7780351911957e-06,14,4.76231538194437e-07,0.162619546317767
"SMP_210174",50.4785199165344,1.1711509283979e-05,15,2.4078865328037e-06,0.822224872031318
"SMP_210174",53.6347699165344,1.07983506824936e-05,16,1.49291296176324e-06,0.50978738084904
"SMP_210174",56.789069890976,9.42339256080011e-06,17,1.16146290139855e-07,0.0396606597720193
"SMP_210174",59.9433598518372,9.9488467938314e-06,18,6.39797323909228e-07,0.21847261721453
"SMP_210174",63.0996098518372,9.22400139157041e-06,19,-8.68469998485649e-08,-0.0296557841758616
"SMP_210174",66.2539098262787,1.18756481516896e-05,20,2.56300739344825e-06,0.875194240834733
"SMP_210174",69.4082098007202,1.17102241944707e-05,21,2.39579655927827e-06,0.818096489402247
"SMP_210174",72.5644598007202,1.14655150578529e-05,22,2.14930498435569e-06,0.733926616409296
"SMP_210174",75.71875,9.99816657214176e-06,23,6.80180755288882e-07,0.232262412226033
"SMP_210174",78.8730499744415,1.07993278604248e-05,24,1.47957192949535e-06,0.505231797186859
"SMP_210174",82.0292999744415,1.06972136276941e-05,25,1.37569217675095e-06,0.469759811591483
"SMP_210174",85.1835999488831,8.96884478529475e-06,26,-3.54435361695681e-07,-0.121029610799092
"SMP_210174",88.3378899097443,1.16703297993682e-05,27,2.34529674159632e-06,0.800852235752635
"SMP_210174",91.4921898841858,8.21026612396305e-06,28,-1.11651402215763e-06,-0.381257831913201
"SMP_210174",94.6484398841858,1.00859764867341e-05,29,7.5745405395741e-07,0.258649049321922
"SMP_210174",97.8027398586273,1.00863571384368e-05,30,7.56099421891888e-07,0.258186480940252
"SMP_210174",100.957029819489,1.22512311351997e-05,31,2.9192441132931e-06,0.996838964286976
"SMP_210174",104.113279819489,8.46317241868163e-06,32,-8.70538956349307e-07,-0.297264332114997
"SMP_210174",107.26757979393,1.3116993724077e-05,33,3.78156513269377e-06,1.29129710430617
"SMP_210174",110.42382979393,8.07048793449366e-06,34,-1.26665281131545e-06,-0.432525964784264
"SMP_210174",113.578129768372,6.19175030250118e-06,35,-3.14709537184573e-06,-1.07464369858543
"SMP_210174",116.732419967651,7.77149604519293e-06,36,-1.56904833796869e-06,-0.535785449738396
"SMP_210174",119.888669967651,8.0355442469584e-06,37,-1.30669363187345e-06,-0.446198767929599
"SMP_210174",123.041019916534,4.34629398019416e-06,38,-4.99762899455369e-06,-1.7065483794713
"SMP_210174",126.197269916534,5.40659635627714e-06,39,-3.93900743585871e-06,-1.3450591798062
"SMP_210174",129.351569890976,8.40924174565807e-06,40,-9.38035415751524e-07,-0.320312456243145
"SMP_210174",132.507819890976,9.33593637632119e-06,41,-1.30087268799819e-08,-0.00444211080898782
"SMP_210174",135.662109851837,6.42273560983099e-06,42,-2.9278698930889e-06,-0.999784423133211
"SMP_210174",138.816409826279,1.210453839884e-05,43,2.75227904352366e-06,0.93982513441808
"SMP_210174",141.972659826279,9.62862729388497e-06,44,2.74719670773656e-07,0.0938089661074449
"SMP_210174",145.12695980072,6.28652722335309e-06,45,-3.06902099793209e-06,-1.04798351704219
"SMP_210174",148.28125,4.89858561705978e-06,46,-4.45859649982304e-06,-1.5224840899117
"SMP_210174",151.4375,5.77794035471014e-06,47,-3.58086992085453e-06,-1.22276538878564
"SMP_210174",154.591799974442,5.05486256040576e-06,48,-4.30556807167952e-06,-1.4702292273867
"SMP_210174",157.746099948883,8.66142766878349e-06,49,-7.00616477379848e-07,-0.239240630988504
"SMP_210174",160.900389909744,5.52278593327494e-06,50,-3.84086483113799e-06,-1.31154626733796
"SMP_210174",164.056639909744,7.79691665645911e-06,51,-1.56833477906683e-06,-0.535541789636987
"SMP_210174",167.210939884186,7.60570660691313e-06,52,-1.76113752127161e-06,-0.601378450906913
