"whale_index","Elapsed_DIV_Time","Ba_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_188",9.46484398841858,1.49796522320785e-05,1,-1.02815755830251e-05,-1.00413496354828
"SMP_188",12.6201169490814,1.5183980619315e-05,2,-1.00462287116769e-05,-0.981150157360354
"SMP_188",15.7744138240814,1.28181113838354e-05,3,-1.23811559461024e-05,-1.20918739294695
"SMP_188",18.9296867847443,9.69160022569914e-06,4,-1.5476782289242e-05,-1.51151718862143
"SMP_188",22.0849609375,1.06559794418946e-05,5,-1.44815848704497e-05,-1.41432269583453
"SMP_188",25.2402338981628,1.12290078139944e-05,6,-1.38778047841802e-05,-1.35535540137448
"SMP_188",28.3935549259186,1.13726813218677e-05,7,-1.37034648539427e-05,-1.33832874839893
"SMP_188",31.5488278865814,1.04461252079147e-05,8,-1.45994017245939e-05,-1.42582910568252
"SMP_188",34.7041008472443,1.39730807330011e-05,9,-1.104189299129e-05,-1.07839024542295
"SMP_188",37.8583979606628,1.37543988883534e-05,10,-1.12300969343426e-05,-1.09677090682749
"SMP_188",41.013671875,1.49151930377407e-05,11,-1.00388811756343e-05,-0.980432571054951
"SMP_188",44.1689448356628,1.47329179580991e-05,12,-1.01908002485114e-05,-0.995269523959098
"SMP_188",47.3242189884186,1.47320246941907e-05,13,-1.0161402940316e-05,-0.992398479073537
"SMP_188",50.4785158634186,1.44588968395918e-05,14,-1.04043148732224e-05,-1.01612211587655
"SMP_188",53.6337888240814,1.04208909370122e-05,15,-1.44121606454296e-05,-1.40754248096405
"SMP_188",56.7890617847443,8.52981951979587e-06,16,-1.62731369366334e-05,-1.58929199447415
"SMP_188",59.9433588981628,1.00966585182521e-05,17,-1.46762769468674e-05,-1.43333701124544
"SMP_188",63.0986328125,6.28947890739802e-06,18,-1.84534909696133e-05,-1.80223306559201
"SMP_188",66.2529299259186,9.33687322298196e-06,19,-1.53762048752885e-05,-1.50169444335457
"SMP_188",69.4082028865814,1.12479723188912e-05,20,-1.3435269158434e-05,-1.31213581009305
"SMP_188",72.5625,1.23496926664738e-05,21,-1.23037856559868e-05,-1.20163113731108
"SMP_188",75.7177729606628,1.52429010579673e-05,22,-9.38086901278905e-06,-0.916168780567064
"SMP_188",78.873046875,1.27675928284095e-05,23,-1.18265329553737e-05,-1.15502095395312
"SMP_188",82.0273439884186,1.35720319475118e-05,24,-1.09925225233338e-05,-1.07356855125349
"SMP_188",85.1826169490814,1.54946033296639e-05,25,-9.0404343490907e-06,-0.882920729637233
"SMP_188",88.3378908634186,1.37304896239558e-05,26,-1.07750947857638e-05,-1.05233379092166
"SMP_188",91.4931638240814,1.52742044408118e-05,27,-9.20199009347399e-06,-0.898698833896386
"SMP_188",94.6474609375,1.16512816594982e-05,28,-1.27955952970209e-05,-1.24966300285392
"SMP_188",97.8027338981628,6.32602926556201e-06,29,-1.80915841236344e-05,-1.76688796554773
"SMP_188",100.9580078125,1.84667425821707e-05,30,-5.92167017384352e-06,-0.578331211606756
"SMP_188",104.113280773163,9.15612985043387e-06,31,-1.5203145076931e-05,-1.48479281257706
"SMP_188",107.266600847244,6.4410811581325e-06,32,-1.78891365651173e-05,-1.74711622237953
"SMP_188",110.421875,8.54814701937962e-06,33,-1.57530579752501e-05,-1.53849924732039
"SMP_188",113.577147960663,1.624147383979e-05,34,-8.03078079120315e-06,-0.784314399278719
"SMP_188",116.731444835663,1.05286932430532e-05,35,-1.37146821580204e-05,-1.33942426991023
"SMP_188",119.886718988419,1.45198742056613e-05,36,-9.6946750679644e-06,-0.946816187594345
"SMP_188",123.041991949081,9.08530794024639e-06,37,-1.51004771291121e-05,-1.4747658983937
"SMP_188",126.197265863419,8.42363855200758e-06,38,-1.57334440694363e-05,-1.53658368404506
"SMP_188",129.351561784744,1.06878320332479e-05,39,-1.34406186259161e-05,-1.31265825797001
"SMP_188",132.5068359375,7.36340583978554e-06,40,-1.67364654386101e-05,-1.63454229144336
"SMP_188",135.662108898163,1.09624016684542e-05,41,-1.31089515632685e-05,-1.28026648190685
"SMP_188",138.816405773163,8.54533966004737e-06,42,-1.54975654947357e-05,-1.51354694983091
"SMP_188",141.971679925919,1.20883792791182e-05,43,-1.19261300042131e-05,-1.16474795330242
"SMP_188",145.125975847244,9.46497638674208e-06,44,-1.45212066820306e-05,-1.41819230181137
"SMP_188",148.28125,1.08313655990303e-05,45,-1.31265431954238e-05,-1.28198454279843
"SMP_188",151.435546875,1.42716290909362e-05,46,-9.65807474553883e-06,-0.943241670913718
"SMP_188",154.590819835663,1.24856276485766e-05,47,-1.14159229325011e-05,-1.11491932973996
"SMP_188",157.746093988419,1.58288926434887e-05,48,-8.0445649641968e-06,-0.785660610268926
"SMP_188",160.900390863419,1.3548925657632e-05,49,-1.02965077953191e-05,-1.00559329610894
"SMP_188",164.055663824081,1.34659165335442e-05,50,-1.03515440815389e-05,-1.01096833408934
"SMP_188",167.210936784744,1.17946956899122e-05,51,-1.19948519381779e-05,-1.17145957994947
"SMP_188",170.3662109375,1.28031836367048e-05,52,-1.09585106974958e-05,-1.07024683628654
"SMP_188",173.5205078125,1.58575605319395e-05,53,-7.87634866407541e-06,-0.769232012625828
"SMP_188",176.675780773163,1.07433360604717e-05,54,-1.2962838799286e-05,-1.26599659362458
"SMP_188",179.831054925919,1.40769690100412e-05,55,-9.60153076489767e-06,-0.937719386174235
"SMP_188",182.984375,9.28171867217243e-06,56,-1.43691822170752e-05,-1.40334505594485
"SMP_188",186.139647960663,9.94939700533596e-06,57,-1.3673946855097e-05,-1.33544591643845
"SMP_188",189.294921875,9.77035823347336e-06,58,-1.38254874100388e-05,-1.35024590194492
"SMP_188",192.450194835663,8.21832162908277e-06,59,-1.53500844787655e-05,-1.49914343322984
"SMP_188",195.604491949081,9.387686147404e-06,60,-1.41533474096892e-05,-1.38226586679753
"SMP_188",198.759765863419,8.87992199585448e-06,61,-1.46337889033889e-05,-1.42918747894418
"SMP_188",201.915038824081,9.79299847359409e-06,62,-1.36934480072707e-05,-1.33735046779528
"SMP_188",205.070311784744,9.92536333573241e-06,63,-1.35338768106989e-05,-1.32176618148049
"SMP_188",208.224608898163,1.2952946515733e-05,64,-1.04791536203315e-05,-1.02343113208652
"SMP_188",211.3798828125,1.74414041740569e-05,65,-5.96360532765664e-06,-0.582426746751686
"SMP_188",214.535155773163,1.32076017545409e-05,66,-1.01703747632309e-05,-0.993274698968324
"SMP_188",217.689452886581,1.66945379469782e-05,67,-6.65647141577817e-06,-0.650094494610138
"SMP_188",220.84375,1.63561255278627e-05,68,-6.96797399215056e-06,-0.680516935766658
"SMP_188",223.999022960663,1.56322950540917e-05,69,-7.66494348972544e-06,-0.74858543707662
"SMP_188",227.154296875,1.51456292426071e-05,70,-8.12480537018727e-06,-0.793497171552138
"SMP_188",230.308593988419,1.39000874012385e-05,71,-9.34360845805351e-06,-0.912529783268544
"SMP_188",233.463866949081,1.31183597440798e-05,72,-1.00986458395225e-05,-0.986269399088781
"SMP_188",236.619140863419,1.53533248688285e-05,73,-7.83704704257656e-06,-0.765393677542606
"SMP_188",239.773436784744,1.43676236976387e-05,74,-8.79617923488387e-06,-0.859065913007233
"SMP_188",242.9287109375,1.4221383353591e-05,75,-8.91589866865692e-06,-0.870758135497548
"SMP_188",246.083983898163,1.52028649593984e-05,76,-7.90795233240661e-06,-0.772318538430311
"SMP_188",249.2392578125,1.13353914206605e-05,77,-1.174901715527e-05,-1.14745048729818
"SMP_188",252.393554925919,1.1837335879036e-05,78,-1.12207280059442e-05,-1.09585590420948
"SMP_188",255.548827886581,1.10042919311186e-05,79,-1.20274748320706e-05,-1.17464564691998
"SMP_188",258.703125,1.21064840973614e-05,80,-1.08990492321234e-05,-1.06443961969
"SMP_188",261.857421875,1.38471773727936e-05,81,-9.13217792427578e-06,-0.891880731028105
"SMP_188",265.012694835663,1.59308984128262e-05,82,-7.02232602894624e-06,-0.685825147533025
"SMP_188",268.167968988419,1.83053585261947e-05,83,-4.62179018956209e-06,-0.451380343999601
"SMP_188",271.323241949081,2.07245979400415e-05,84,-2.17653005142473e-06,-0.212567607581219
"SMP_188",274.477538824081,1.92282146834241e-05,85,-3.64695545245117e-06,-0.356174542582298
"SMP_188",277.632811784744,2.62573573434583e-05,86,3.4080984068233e-06,0.332846920383928
"SMP_188",280.7880859375,2.81464096955155e-05,87,5.32300741774871e-06,0.51986369367483
