"whale_index","Elapsed_DIV_Time","Ba_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_137",9.46484017372131,2.75734075562445e-05,1,-3.73919316924442e-05,-2.3021512329487
"SMP_137",12.6191401481628,3.10715382672639e-05,2,-3.37925792936935e-05,-2.08054584409752
"SMP_137",15.7734401226044,2.71881903337796e-05,3,-3.7574840001741e-05,-2.31341255512985
"SMP_137",18.9296901226044,2.33606686196037e-05,4,-4.13013461438528e-05,-2.54284656191552
"SMP_137",22.0839800834656,2.28819188228172e-05,5,-4.16792767226275e-05,-2.56611504012766
"SMP_137",25.2382800579071,2.25933585511943e-05,6,-4.18671505985327e-05,-2.57768208294886
"SMP_137",28.3945300579071,2.77241028351609e-05,7,-3.66357904990659e-05,-2.25559703524271
"SMP_137",31.5488300323486,2.20603122792129e-05,8,-4.21991597065993e-05,-2.59812326217898
"SMP_137",34.7031202316284,2.04838959148023e-05,9,-4.36752868560238e-05,-2.68900564731458
"SMP_137",37.8574202060699,2.02266912092743e-05,10,-4.38323334185818e-05,-2.69867471016475
"SMP_137",41.0136702060699,1.745022423047e-05,11,-4.65087114000254e-05,-2.86345429204075
"SMP_137",44.1679701805115,1.79350588806886e-05,12,-4.59239801339557e-05,-2.82745348266299
"SMP_137",47.3222601413727,1.58674005424103e-05,13,-4.78918722361807e-05,-2.9486129153104
"SMP_137",50.4785101413727,2.55320787892654e-05,14,-3.81274955030908e-05,-2.34743851972278
"SMP_137",53.6328101158142,2.19540525651788e-05,15,-4.1606014061046e-05,-2.56160439520895
"SMP_137",56.7871100902557,1.85352246248461e-05,16,-4.49254630788051e-05,-2.765976656899
"SMP_137",59.9433600902557,1.62093776117769e-05,17,-4.7151998154726e-05,-2.90306025323192
"SMP_137",63.0976500511169,1.7770369495361e-05,18,-4.54918839096075e-05,-2.80085012705628
"SMP_137",66.2539000511169,1.64021077834854e-05,19,-4.6761089208187e-05,-2.8789927212133
"SMP_137",69.40625,1.13818269779129e-05,20,-5.16825629059032e-05,-3.18199864330135
"SMP_137",72.5625,1.85862207063483e-05,21,-4.43793664488336e-05,-2.73235450973799
"SMP_137",75.7167901992798,2.14502718611314e-05,22,-4.14167000572774e-05,-2.54994868641127
"SMP_137",78.8710901737213,2.61784104552035e-05,23,-3.65900715849087e-05,-2.25278220728833
"SMP_137",82.0273401737213,1.97954295619745e-05,24,-4.28746270527505e-05,-2.63971052214055
"SMP_137",85.1816401481628,2.35509633443954e-05,25,-3.90208534781434e-05,-2.40244089779322
"SMP_137",88.3378901481628,2.43587172343529e-05,26,-3.81149235227883e-05,-2.34666448643154
"SMP_137",91.4921901226044,2.80280603260496e-05,27,-3.43475889646502e-05,-2.11471675050591
"SMP_137",94.6464800834656,2.86816954719199e-05,28,-3.35960861274723e-05,-2.06844812770772
"SMP_137",97.8027300834656,2.94446589323404e-05,29,-3.27353173005394e-05,-2.01545220247694
"SMP_137",100.957030057907,2.71530022991467e-05,30,-3.49293516170111e-05,-2.15053478789516
"SMP_137",104.111330032349,3.1898583447045e-05,31,-3.00862702973014e-05,-1.85235533776278
"SMP_137",107.265620231628,3.33748809814882e-05,32,-2.85125945977255e-05,-1.7554670710148
"SMP_137",110.421870231628,3.67455440643095e-05,33,-2.50446142249444e-05,-1.54195001186128
"SMP_137",113.57617020607,3.37199847441657e-05,34,-2.79730372432783e-05,-1.72224753480565
"SMP_137",116.730470180511,3.22961744810426e-05,35,-2.92998315899537e-05,-1.8039357788416
"SMP_137",119.886720180511,3.81572676360211e-05,36,-2.3341782598843e-05,-1.43710985650965
"SMP_137",123.041010141373,4.13180097492809e-05,37,-2.0084264401181e-05,-1.23655055947242
"SMP_137",126.195310115814,4.19016695458216e-05,38,-1.94039472784575e-05,-1.19466470784657
"SMP_137",129.351560115814,5.53746084424707e-05,39,-5.83441003667301e-06,-0.359213703371447
"SMP_137",132.505860090256,6.74303342674775e-05,40,6.31773622978014e-06,0.388971192247124
"SMP_137",135.660150051117,7.26921729260606e-05,41,1.16758772783721e-05,0.718861905644574
"SMP_137",138.816400051117,6.69987684453536e-05,42,6.07871761425039e-06,0.374255263555195
"SMP_137",141.970700025558,7.22066174127443e-05,43,1.13826350330945e-05,0.700807529581008
"SMP_137",145.126950025558,6.8345028383714e-05,44,7.61705731210099e-06,0.468967958829409
"SMP_137",148.27929019928,7.39127484676401e-05,45,1.32805538553777e-05,0.817658838379231
"SMP_137",151.43554019928,6.02735272937496e-05,46,-2.62887685872893e-07,-0.0161855026677214
"SMP_137",154.589840173721,4.71598751514847e-05,47,-1.3280934513133e-05,-0.817682274764595
"SMP_137",157.744140148163,3.98911885891694e-05,48,-2.04541304270693e-05,-1.25932251826098
"SMP_137",160.900390148163,3.25079175678965e-05,49,-2.77419660991768e-05,-1.70802091705111
"SMP_137",164.054690122604,3.28797773266465e-05,50,-2.72748437760497e-05,-1.67926107011487
"SMP_137",167.210940122604,3.53965420138559e-05,51,-2.4662871083954e-05,-1.51844680133101
"SMP_137",170.365230083466,4.12048118668647e-05,52,-1.87595652917258e-05,-1.15499131526963
"SMP_137",173.519530057907,4.4957526576861e-05,53,-1.49119268076169e-05,-0.918099416958793
"SMP_137",176.675780057907,5.45764107636349e-05,54,-5.19817229471258e-06,-0.320041736698255
"SMP_137",179.830080032349,7.19235707830316e-05,55,1.22436878154342e-05,0.753820937414596
"SMP_137",182.984370231628,6.91409202192044e-05,56,9.55562590214209e-06,0.588321997728142
"SMP_137",186.13867020607,6.15014213096591e-05,57,2.01060522899691e-06,0.123789199899605
