"whale_index","Elapsed_DIV_Time","Ba_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_18",9.46483993530273,1.33021059320249e-05,1,4.72226449492315e-06,0.457655413271866
"SMP_18",12.6210899353027,1.43056901799735e-05,2,5.70424635615751e-06,0.552823592651027
"SMP_18",15.7773399353027,1.56694151005711e-05,3,7.04637268315085e-06,0.682894955554046
"SMP_18",18.9296898841858,1.33266665291434e-05,4,4.68205612184881e-06,0.453758643064244
"SMP_18",22.0859398841858,1.24769071037616e-05,5,3.8107060722789e-06,0.369312278937647
"SMP_18",25.2382800579071,1.17552862391862e-05,6,3.06752550246212e-06,0.297287382581084
"SMP_18",28.3945300579071,1.48714822945784e-05,7,6.1621394201397e-06,0.597200022572811
"SMP_18",31.5507800579071,1.40250153124917e-05,8,5.29409474026612e-06,0.513073996355287
"SMP_18",34.7031300067902,9.85292022895263e-06,9,1.1004531824695e-06,0.106649755970015
"SMP_18",37.8593800067902,1.22393781017753e-05,10,3.46534261975783e-06,0.335841588390251
"SMP_18",41.0156300067902,9.34896033887799e-06,11,5.53361249376964e-07,0.0536286714868503
"SMP_18",44.1679699420929,9.38964605042031e-06,12,5.72515015347489e-07,0.0554849471550974
"SMP_18",47.3242199420929,6.75349099164007e-06,13,-2.08519361291384e-06,-0.20208528041915
"SMP_18",50.4804699420929,8.35537671860941e-06,14,-5.04856239252332e-07,-0.0489278377071647
"SMP_18",53.6328101158142,7.57686240735732e-06,15,-1.30488687502337e-06,-0.126462323892252
"SMP_18",56.7890601158142,1.04384250964468e-05,16,1.53513827452538e-06,0.148776999300376
"SMP_18",59.9453101158142,5.75479937935643e-06,17,-3.17001937780984e-06,-0.30722051464739
"SMP_18",63.0976600646973,8.17756074915892e-06,18,-7.68757614059114e-07,-0.0745036801615754
"SMP_18",66.2539100646973,7.30640767074233e-06,19,-1.66143103817083e-06,-0.161016586261578
"SMP_18",69.4101600646973,7.26446765088407e-06,20,-1.72488541130548e-06,-0.167166228534276
"SMP_18",72.5625,8.07563325336111e-06,21,-9.35201399005566e-07,-0.0906344791179015
"SMP_18",75.71875,7.37384490308712e-06,22,-1.65849173725995e-06,-0.160731725687895
"SMP_18",78.875,6.88808948311115e-06,23,-2.16574276467504e-06,-0.209891652844414
"SMP_18",82.0273399353027,5.18399310329825e-06,24,-3.89130162464916e-06,-0.377123148249932
"SMP_18",85.1835899353027,6.63314857429995e-06,25,-2.46362862002636e-06,-0.238761080718523
"SMP_18",88.3398399353027,4.44376794531996e-06,26,-4.67448494672145e-06,-0.453024887196569
"SMP_18",91.4921898841858,5.6309481387928e-06,27,-3.50874702905031e-06,-0.340048100518899
"SMP_18",94.6484398841858,6.41400082590364e-06,28,-2.74715612280763e-06,-0.266238977519687
"SMP_18",97.8046898841858,6.40820534520238e-06,29,-2.77440622759031e-06,-0.268879904977145
"SMP_18",100.957030057907,5.18619220617204e-06,30,-4.01784014101192e-06,-0.389386552187401
"SMP_18",104.113280057907,7.23270490818198e-06,31,-1.99276737049334e-06,-0.193127846921387
"SMP_18",107.269530057907,5.26466705995257e-06,32,-3.98223760530486e-06,-0.385936153928248
"SMP_18",110.42188000679,8.23879867810578e-06,33,-1.02950423053087e-06,-0.0997737811160888
"SMP_18",113.57813000679,5.89832941876531e-06,34,-3.39139040807472e-06,-0.32867455443089
"SMP_18",116.73438000679,5.74110378906819e-06,35,-3.57002502294304e-06,-0.345986820310981
"SMP_18",119.886719942093,7.30509432669827e-06,36,-2.02740890090953e-06,-0.196485109932816
"SMP_18",123.042969942093,7.83990889110708e-06,37,-1.51398707755312e-06,-0.146727143812201
"SMP_18",126.199219942093,6.97029553904602e-06,38,-2.40498484951187e-06,-0.233077655095184
"SMP_18",129.351560115814,8.71340897387903e-06,39,-6.83220909646956e-07,-0.0662139420815196
"SMP_18",132.507810115814,8.50230532641337e-06,40,-9.15691957126618e-07,-0.0887437333336675
"SMP_18",135.664060115814,9.027218164653e-06,41,-4.12137809623741e-07,-0.0399420870624876
"SMP_18",138.816410064697,1.055375847571e-05,42,1.09307902504714e-06,0.105935093954303
"SMP_18",141.972660064697,7.86110907830517e-06,43,-1.62091126741853e-06,-0.157089637135948
"SMP_18",145.125,7.58312028801983e-06,44,-1.92020543452431e-06,-0.186095550693716
"SMP_18",148.28125,7.83407949581982e-06,45,-1.69056880906773e-06,-0.163840455741141
"SMP_18",151.4375,7.56221127821719e-06,46,-1.98375025291867e-06,-0.19225395841417
"SMP_18",154.589839935303,7.67928091946616e-06,47,-1.88795796655306e-06,-0.182970306799136
"SMP_18",157.746089935303,7.1148995739264e-06,48,-2.4736334498595e-06,-0.239730692763109
"SMP_18",160.902339935303,8.01159534389478e-06,49,-1.59822207344018e-06,-0.154890727596228
"SMP_18",164.058589935303,8.6931789242074e-06,50,-9.37913013031401e-07,-0.0908972735545454
"SMP_18",167.210939884186,7.55266530095313e-06,51,-2.09966488363466e-06,-0.203487754886521
