"whale_index","Elapsed_DIV_Time","Ba_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_15",3.15502905845642,2.97602991880648e-05,1,7.11925783310282e-06,0.843601611710877
"SMP_15",6.31005787849426,3.75919653765849e-05,2,1.49861058857709e-05,1.7757894677901
"SMP_15",9.46398901939392,2.91997344115283e-05,3,6.62898139336267e-06,0.785505949993791
"SMP_15",12.6190180778503,4.09851712279219e-05,4,1.84494737543894e-05,2.18618375107185
"SMP_15",15.7740480899811,4.48597530514957e-05,5,2.23590479974795e-05,2.64945158177729
"SMP_15",18.9290769100189,4.11084899490956e-05,6,1.86427141899539e-05,2.20908191640195
"SMP_15",22.0839838981628,2.86932770249407e-05,7,6.26236612838539e-06,0.742063608718472
"SMP_15",25.2390129566193,2.6122352771991e-05,8,3.72624502535443e-06,0.441544102308288
"SMP_15",28.39404296875,2.42257883136933e-05,9,1.86442068884684e-06,0.220925879479323
"SMP_15",31.5490720272064,2.86383077632352e-05,10,6.31161723531474e-06,0.747899654294873
"SMP_15",34.7039790153503,3.31582571422869e-05,11,1.08661793831789e-05,1.28759579378712
"SMP_15",37.8590090274811,4.11428269670884e-05,12,1.88853003618679e-05,2.2378273404901
"SMP_15",41.0140380859375,2.93201074555072e-05,13,7.09706905216513e-06,0.840972336047633
"SMP_15",44.1690669059753,2.62366224249443e-05,14,4.04800930359216e-06,0.479671793435053
"SMP_15",47.3239738941193,2.18416144237447e-05,15,-3.12637634325755e-07,-0.0370462228481666
"SMP_15",50.4780271053314,2.97588885548346e-05,16,7.63892542291925e-06,0.90517999903724
"SMP_15",53.6330559253693,4.58600606525721e-05,17,2.37743342182603e-05,2.81715694726235
"SMP_15",56.7880859375,2.56795312063261e-05,18,3.62797866229507e-06,0.429899958466724
"SMP_15",59.9429929256439,1.57034019937557e-05,19,-6.31404078486774e-06,-0.748186834553954
"SMP_15",63.0980219841003,1.68252580560637e-05,20,-5.15813640785631e-06,-0.611217108454638
"SMP_15",66.2530519962311,2.26352886726443e-05,21,6.85879786256442e-07,0.0812738218913008
"SMP_15",69.4080810546875,3.38122992332504e-05,22,1.18968131909441e-05,1.40972149308007
"SMP_15",72.5629880428314,3.12491668108132e-05,23,9.36753960482582e-06,1.11001338814447
"SMP_15",75.7180171012878,2.73647010330773e-05,24,5.51687130005813e-06,0.653725659252059
"SMP_15",78.873046875,2.3221823617132e-05,25,1.40772871435147e-06,0.16680983328862
"SMP_15",82.0280759334564,2.27212031030688e-05,26,9.40780396767883e-07,0.11147845429746
"SMP_15",85.1829829216003,2.55618563192812e-05,27,3.81504190845392e-06,0.452066153265528
"SMP_15",88.3370358943939,3.12123701060156e-05,28,9.49909234576027e-06,1.12560182543372
"SMP_15",91.4920649528503,3.22087188812459e-05,29,1.05289256065244e-05,1.24763266333013
"SMP_15",94.6469719409943,2.59087544769691e-05,30,4.26238186682433e-06,0.505074025534073
"SMP_15",97.802001953125,2.63830555516085e-05,31,4.77004240566141e-06,0.5652296286608
"SMP_15",100.957031011581,1.98248122449342e-05,32,-1.75490392742378e-06,-0.207948611537675
"SMP_15",104.112060070038,2.05215981023118e-05,33,-1.02488355270624e-06,-0.121444318656196
"SMP_15",107.267090082169,2.05829669348548e-05,34,-9.30342624788837e-07,-0.110241622949219
"SMP_15",110.421997070313,2.74232937558926e-05,35,5.94309259404048e-06,0.704231060092739
