"whale_index","Elapsed_DIV_Time","Ba_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_210169",9.46484017372131,9.81583064621095e-06,1,-7.47588098551206e-07,-0.20965169393371
"SMP_210169",12.6201200485229,2.10062476018531e-05,2,1.04403823636043e-05,2.92787412224348
"SMP_210169",15.7753901481628,2.18337171369483e-05,3,1.12654016316323e-05,3.15924041526662
"SMP_210169",18.9296901226044,2.2983863289941e-05,4,1.24130945054442e-05,3.48109646885632
"SMP_210169",22.0839800834656,2.41340094429337e-05,5,1.35607836360935e-05,3.80295147272308
"SMP_210169",25.2392601966858,1.84170442571282e-05,6,7.84135691789422e-06,2.19901007488115
"SMP_210169",28.3945300579071,1.03735611151851e-05,7,-2.04591473848596e-07,-0.0573751095554856
"SMP_210169",31.5488300323486,8.80450157983864e-06,8,-1.77611921095766e-06,-0.498090327985569
"SMP_210169",34.7041001319885,7.19500346116364e-06,9,-3.38808998745714e-06,-0.950147288923942
"SMP_210169",37.8593702316284,5.83324761060782e-06,10,-4.75232217941677e-06,-1.33272907496029
"SMP_210169",41.0146501064301,6.49531272782373e-06,11,-4.09273708093175e-06,-1.14775671724244
"SMP_210169",44.1689400672913,7.98857751065659e-06,12,-2.60195519276826e-06,-0.729685658132659
"SMP_210169",47.3242201805115,8.74730001556986e-06,13,-1.84572000313192e-06,-0.517608996095375
"SMP_210169",50.4794900417328,7.61373769157149e-06,14,-2.98177326215013e-06,-0.836200865887917
"SMP_210169",53.6347601413727,9.8681156452198e-06,15,-7.29889857587863e-07,-0.204688444512268
"SMP_210169",56.7880802154541,8.05036822301023e-06,16,-2.55013388380123e-06,-0.715153022811345
"SMP_210169",59.9433600902557,6.76455928436036e-06,17,-3.83844456301427e-06,-1.07644357402977
"SMP_210169",63.0986301898956,8.57471745778345e-06,18,-2.03079169447287e-06,-0.569510027778464
"SMP_210169",66.2529301643372,6.06545846114544e-06,19,-4.54255878218985e-06,-1.27390356444301
"SMP_210169",69.4082000255585,3.6351818654239e-06,20,-6.97534778381919e-06,-1.95614868868098
"SMP_210169",72.5634701251984,5.53030062829866e-06,21,-5.0827449572864e-06,-1.4253919935232
"SMP_210169",75.71875,5.8557544877375e-06,22,-4.75981055830373e-06,-1.33482909677914
"SMP_210169",78.8730401992798,4.47622408567724e-06,23,-6.1418631313116e-06,-1.72240838488988
"SMP_210169",82.0283200740814,5.30342238269576e-06,24,-5.31719128448397e-06,-1.49113952177941
"SMP_210169",85.1835901737213,4.48684311337748e-06,25,-6.13630047065588e-06,-1.72084840656557
"SMP_210169",88.3378901481628,1.25463617867968e-05,26,1.92068560481381e-06,0.538632157659646
"SMP_210169",91.4931600093842,6.04149896963389e-06,27,-4.58671403509882e-06,-1.28628635061414
"SMP_210169",94.6474602222443,1.18948222720472e-05,28,1.2640697930735e-06,0.354492499120681
"SMP_210169",97.8027300834656,1.11914952778046e-05,29,5.58199125740985e-07,0.156539934879525
"SMP_210169",100.957030057907,1.48494612316362e-05,30,4.21361878515426e-06,1.18165647314406
"SMP_210169",104.112300157547,1.66525674340411e-05,31,6.01417451968362e-06,1.68659971728839
"SMP_210169",107.267580032349,1.24536186794583e-05,32,1.8126719123985e-06,0.508341074071251
"SMP_210169",110.421870231628,1.40247091813566e-05,33,3.38120600121944e-06,0.94821676143354
"SMP_210169",113.57715010643,1.36262217891031e-05,34,2.98015804527446e-06,0.835747898599232
"SMP_210169",116.73242020607,1.52390359396002e-05,35,4.59040830491696e-06,1.28732236219153
"SMP_210169",119.887690067291,9.5892491776818e-06,36,-1.06194566881145e-06,-0.297809326771456
"SMP_210169",123.041990041733,7.56132678243672e-06,37,-3.09243779242537e-06,-0.867235343664579
"SMP_210169",126.197260141373,8.34549708412879e-06,38,-2.31084130220252e-06,-0.648046423368198
"SMP_210169",129.352540016174,6.59930537570108e-06,39,-4.05961010941901e-06,-1.13846667409435
"SMP_210169",132.505860090256,6.4096848176203e-06,40,-4.25180942797732e-06,-1.19236655932091
"SMP_210169",135.661130189896,6.55622141433322e-06,41,-4.1078564369069e-06,-1.15199675075491
"SMP_210169",138.816400051117,9.68329592630533e-06,42,-9.83368767897567e-07,-0.275773421688721
"SMP_210169",141.971680164337,6.88467109676211e-06,43,-3.78458367239864e-06,-1.06133896364843
"SMP_210169",145.125970125198,7.15526386020164e-06,44,-3.51658337927534e-06,-0.986181647023249
"SMP_210169",148.28125,7.50890875031633e-06,45,-3.16553496828835e-06,-0.88773452867186
"SMP_210169",151.43652009964,7.74600309634326e-06,46,-2.93104027510584e-06,-0.821973436782552
"SMP_210169",154.59179019928,6.0533468479415e-06,47,-4.62629934416669e-06,-1.29738755342495
"SMP_210169",157.746090173721,6.71590484966248e-06,48,-3.96634651525735e-06,-1.11231207032761
"SMP_210169",160.901370048523,9.12156462367465e-06,49,-1.56329586283509e-06,-0.438406692666856
"SMP_210169",164.056640148163,5.61605638624958e-06,50,-5.07141633976743e-06,-1.4222150250062
"SMP_210169",167.210940122604,6.80536469317669e-06,51,-3.88472257980446e-06,-1.08942166267345
"SMP_210169",170.366210222244,9.9916613840445e-06,52,-7.01044337661571e-07,-0.196599080694591
"SMP_210169",173.520510196686,9.18603999325782e-06,53,-1.50928645485592e-06,-0.423260432456008
"SMP_210169",176.675780057907,1.12827415147837e-05,54,5.84790464673038e-07,0.163997141945655
"SMP_210169",179.830080032349,1.48012232065031e-05,55,4.10064530627157e-06,1.14997447972651
"SMP_210169",182.985350131989,1.69521731725568e-05,56,6.24896457240694e-06,1.75244363905176
"SMP_210169",186.140620231628,2.0129166124278e-05,57,9.42332379578881e-06,2.6426528192485
