"whale_index","Elapsed_DIV_Time","Ba_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_186",9.46508812904358,9.19363839571502e-06,1,5.03621577384452e-06,1.06386916090129
"SMP_186",12.6201181411743,7.73528782910449e-06,2,3.56028075102263e-06,0.752087095798131
"SMP_186",15.7750251293182,1.10230426529157e-05,3,6.83045710301035e-06,1.44289144728298
"SMP_186",18.9300541877747,1.01341478199454e-05,4,5.92398837433329e-06,1.25140558387551
"SMP_186",22.0850830078125,8.04473801073502e-06,5,3.81700988445566e-06,0.806319523483773
"SMP_186",25.2401130199432,1.45682972351703e-05,6,1.0323005592643e-05,2.18067052544907
"SMP_186",28.3950200080872,1.19829824431511e-05,7,7.72013309733176e-06,1.63082995032893
"SMP_186",31.5490732192993,1.16092359764899e-05,8,7.3288387621116e-06,1.54817146332802
"SMP_186",34.7041020393372,8.54564255795823e-06,9,4.24769708944554e-06,0.897299508448501
"SMP_186",37.8590090274811,1.08832986246199e-05,10,6.56781057975451e-06,1.3874090079163
"SMP_186",41.0140380859375,1.08038290982837e-05,11,6.47080275599618e-06,1.36691671038635
"SMP_186",44.1690680980682,7.43545241525852e-06,12,3.08489268538113e-06,0.651664332912728
"SMP_186",47.3240971565247,1.04374721260687e-05,13,6.06938388637654e-06,1.28211947866127
"SMP_186",50.4790041446686,7.05093417674398e-06,14,2.66532293496565e-06,0.563032840864218
"SMP_186",53.6340341567993,8.37696221817684e-06,15,3.97383207808352e-06,0.839447233462371
"SMP_186",56.7890632152557,8.30381925564597e-06,16,3.8831749670398e-06,0.820296484370818
"SMP_186",59.9440920352936,8.08244547135858e-06,17,3.64429173741174e-06,0.76983389252206
"SMP_186",63.0989990234375,6.34673740860057e-06,18,1.89107956436525e-06,0.39947875938664
"SMP_186",66.2540290355682,8.67424306991368e-06,19,4.20108504927565e-06,0.887453005778585
"SMP_186",69.4090580940247,7.8988172074033e-06,20,3.40816358953366e-06,0.719953294503827
"SMP_186",72.5631110668182,7.9493810734342e-06,21,3.44124180015101e-06,0.726940860119334
"SMP_186",75.7180180549622,7.84865872300072e-06,22,3.3230335473767e-06,0.701970104230809
"SMP_186",78.8730471134186,6.69958569219867e-06,23,2.15647838350434e-06,0.455542604086876
"SMP_186",82.0280771255493,7.59636497753754e-06,24,3.03577993375902e-06,0.641289570550655
"SMP_186",85.1831061840057,8.39970996791494e-06,25,3.82165155494762e-06,0.807300047415473
"SMP_186",88.3380131721497,8.63315168492035e-06,26,4.03762489652619e-06,0.852923068350264
"SMP_186",91.4930422306061,5.81870951845105e-06,27,1.20571795395667e-06,0.254700395209697
"SMP_186",94.6480720043182,5.62915420255606e-06,28,9.98702090646694e-07,0.210969585672773
"SMP_186",97.8031010627747,7.11433646189481e-06,29,2.46642799651566e-06,0.521017526036916
"SMP_186",100.958008050919,5.24535666590322e-06,30,5.79996669542451e-07,0.122520677798647
"SMP_186",104.113037109375,7.25533347979756e-06,31,2.57252538181151e-06,0.543429936731215
"SMP_186",107.268067121506,6.64585554813206e-06,32,1.94560340526626e-06,0.410996580598696
"SMP_186",110.421997070313,7.7719204870755e-06,33,3.05423439880612e-06,0.645187961153078
"SMP_186",113.577027082443,7.08698754461922e-06,34,2.35186540616107e-06,0.496816893588998
"SMP_186",116.7320561409,6.97876139840277e-06,35,2.22620714908923e-06,0.470272370773748
"SMP_186",119.887085199356,5.169316787368e-06,36,3.9933431860469e-07,0.0843568833288388
"SMP_186",123.042115211487,5.24750500292148e-06,37,4.60098158190952e-07,0.0971928653313393
"SMP_186",126.197022199631,5.0262308287647e-06,38,2.21404093367462e-07,0.0467702333673332
"SMP_186",129.352051019669,5.68939922177331e-06,39,8.67155686375019e-07,0.183181228498145
"SMP_186",132.507080078125,7.45036232798902e-06,40,2.61070571205367e-06,0.551495293284963
"SMP_186",135.662110090256,6.43564839097751e-06,41,1.5785823673668e-06,0.333465676213884
"SMP_186",138.8170170784,6.57227554544075e-06,42,1.69780442825605e-06,0.358650592741466
"SMP_186",141.972046136856,7.7578207078624e-06,43,2.86594741640386e-06,0.605413510857035
