"whale_index","Elapsed_DIV_Time","Pb_DIV_Ca","row_number","no_trend","nt_sd"
"SMP_210127",12.6199948787689,1.6839478756063e-06,1,1.0110515622588e-06,1.33954966526005
"SMP_210127",15.7750239372253,7.79864948118275e-07,2,1.07224660215771e-07,0.142062742456742
"SMP_210127",18.9290769100189,1.77909824839906e-06,3,1.10671228172638e-06,1.46629125740501
"SMP_210127",22.0839838981628,9.42832651276292e-07,4,2.70699446096802e-07,0.358651690913694
"SMP_210127",25.2390129566193,1.30677356142896e-06,5,6.34891495425749e-07,0.841172420795206
"SMP_210127",28.39404296875,1.35822983389308e-06,6,6.86597271829304e-07,0.909677784971345
"SMP_210127",31.5490720272064,1.49445689884328e-06,7,8.230722021476e-07,1.09049442583171
"SMP_210127",34.7039790153503,9.65258408600109e-07,8,2.94119926098399e-07,0.389681657452965
"SMP_210127",37.8590080738068,1.08365682514723e-06,9,4.1276292153495e-07,0.546872636385254
"SMP_210127",41.0140380859375,1.08922605206678e-06,10,4.18575079370539e-07,0.554573207131328
"SMP_210127",44.1690669059753,1.09479527898632e-06,11,4.24385585884047e-07,0.562271590028607
"SMP_210127",47.3239738941193,7.73511365610621e-07,12,1.03341288467486e-07,0.136917634610932
"SMP_210127",50.4790029525757,8.69601613137696e-07,13,1.9966950365955e-07,0.264543596760029
"SMP_210127",53.6340329647064,7.81406842082993e-07,14,1.11711039559901e-07,0.148006779509839
"SMP_210127",56.7879629135132,6.90104674076391e-07,15,2.06434330200233e-08,0.0273506365293682
"SMP_210127",59.9429929256439,7.03290845696538e-07,16,3.40625810618175e-08,0.0451297646554362
"SMP_210127",63.0980219841003,7.45473772688804e-07,17,7.6476814074048e-08,0.101324694523169
"SMP_210127",66.2530510425568,7.30487699574488e-07,18,6.17203734650173e-08,0.0817737776202809
"SMP_210127",69.4080810546875,8.93936317035776e-07,19,2.25396946801897e-07,0.298630075764456
"SMP_210127",72.5629880428314,9.0683971188762e-07,20,2.38526608855921e-07,0.316025661772109
"SMP_210127",75.7180171012878,3.67325351456997e-07,21,-3.00763158650786e-07,-0.398483325215501
"SMP_210127",78.8730459213257,7.93629153779558e-07,22,1.25763550329681e-07,0.166625054581457
"SMP_210127",82.0280759334564,3.81931074397424e-07,23,-2.85713311743921e-07,-0.378543672146505
"SMP_210127",85.1829829216003,5.47677192101953e-07,24,-1.19747677875327e-07,-0.158654580835811
"SMP_210127",88.3380119800568,4.75601478835465e-07,25,-1.91605562251531e-07,-0.253859621365485
"SMP_210127",91.4930419921875,4.84029069288515e-07,26,-1.82961841826902e-07,-0.242407492479451
"SMP_210127",94.6469719409943,6.36835672132848e-07,27,-2.99408856469273e-08,-0.0396689000275383
"SMP_210127",97.8020009994507,7.61140138715086e-07,28,9.45763039173842e-08,0.125304841991466
"SMP_210127",100.957031011581,7.51084651828234e-07,29,8.47318315424562e-08,0.112261827998159
"SMP_210127",104.112060070038,9.82374804128742e-07,30,3.16231286573503e-07,0.418977161884705
"SMP_210127",107.266967058182,4.91669422958904e-07,31,-1.74266514765313e-07,-0.230886989579821
"SMP_210127",110.421997070313,5.51643274330593e-07,32,-1.14086793520271e-07,-0.151154433438828
"SMP_210127",113.57702589035,4.04183825512826e-07,33,-2.61342093810762e-07,-0.346254065915734
"SMP_210127",116.732054948807,7.32517730284567e-07,34,6.71942350518543e-08,0.0890261371734829
"SMP_210127",119.886961936951,5.57571043431474e-07,35,-1.07551763077551e-07,-0.14249612344873
"SMP_210127",123.041991949081,5.64550836311462e-07,36,-1.00373004434571e-07,-0.132984933222484
"SMP_210127",126.197021007538,3.78605924696435e-07,37,-2.86120684349784e-07,-0.379083403113937
"SMP_210127",129.352050065994,3.86365070580725e-07,38,-2.78166043952125e-07,-0.368544241433456
"SMP_210127",132.505980968475,4.01668919606118e-07,39,-2.62668507919412e-07,-0.348011441742611
"SMP_210127",135.661010026932,4.2449420880587e-07,40,-2.39651207522757e-07,-0.317515650832951
"SMP_210127",138.816040039063,4.78488226703102e-07,41,-1.85466925107716e-07,-0.245726495778121
"SMP_210127",141.971069097519,4.86419240194217e-07,42,-1.77347397076575e-07,-0.234968873256986
"SMP_210127",145.125976085663,3.88168119487225e-07,43,-2.75411763539196e-07,-0.364895075018117
"SMP_210127",148.281004905701,8.09127939136399e-07,44,1.45733061313081e-07,0.193082806838382
"SMP_210127",151.436034917831,4.69209060936952e-07,45,-1.94002571084982e-07,-0.257035436032445
"SMP_210127",154.591063976288,4.33171349993412e-07,46,-2.29858798937353e-07,-0.304541616538041
"SMP_210127",157.745970964432,8.1726214517789e-07,47,1.5441170658088e-07,0.204581207906491
"SMP_210127",160.901000976563,4.79586862151086e-07,48,-1.8308562809285e-07,-0.242571497815385
"SMP_210127",164.056030035019,3.94956983321144e-07,49,-2.67539330829215e-07,-0.354464830908827
"SMP_210127",167.211059093475,4.17432701360326e-07,50,-2.44889212085566e-07,-0.324455521676991
"SMP_210127",170.365966081619,4.54100170043911e-07,51,-2.08049127914715e-07,-0.275645822685019
"SMP_210127",173.520019054413,4.72765504894994e-07,52,-1.89213005197215e-07,-0.250689704893505
"SMP_210127",176.675047874451,6.08025227852399e-07,53,-5.37842261955561e-08,-0.0712591176216251
"SMP_210127",179.830077886581,5.5071267724435e-07,54,-1.10929508818893e-07,-0.146971323671991
"SMP_210127",182.984984874725,4.28269634466816e-07,55,-2.33207081336602e-07,-0.308977780562248
"SMP_210127",186.140013933182,7.36010102530515e-07,56,7.46970689341171e-08,0.09896669707236
"SMP_210127",189.295042991638,4.3563077557883e-07,57,-2.25520373484103e-07,-0.29879360468524
"SMP_210127",192.450073003769,6.2677463231842e-07,58,-3.42164330201551e-08,-0.0453336042487704
"SMP_210127",195.604979991913,4.4075352641099e-07,59,-2.20079265381793e-07,-0.291584640465048
"SMP_210127",198.760009050369,7.01985708368305e-07,60,4.13093890557501e-08,0.0547311139682138
"SMP_210127",201.9150390625,8.92575806095468e-07,61,2.32054148901511e-07,0.307450251883054
"SMP_210127",205.070067882538,5.20724469022943e-07,62,-1.39644339702696e-07,-0.185015814709087
"SMP_210127",208.224974870682,4.26392775055786e-07,63,-2.33825007773697e-07,-0.309796475852245
"SMP_210127",211.379028081894,2.72673188912718e-07,64,-3.8739542797027e-07,-0.513263057228741
"SMP_210127",214.534056901932,5.27018315891967e-07,65,-1.32902911764497e-07,-0.176084047156288
"SMP_210127",217.688963890076,7.12833606700703e-07,66,5.30579363600689e-08,0.0702968508665695
"SMP_210127",220.843993902206,5.14891155442595e-07,67,-1.44740781380638e-07,-0.191768127843792
"SMP_210127",223.999022960663,6.33174326251112e-07,68,-2.6315709790996e-08,-0.0348658778221499
"SMP_210127",227.154052019119,4.33774397009342e-07,69,-2.25575574127862e-07,-0.298866740424929
"SMP_210127",230.30908203125,5.89376340532291e-07,70,-6.98354047183944e-08,-0.0925254423274204
"SMP_210127",233.463989019394,8.12914670488181e-07,71,1.53839303597295e-07,0.20382282697551
"SMP_210127",236.61901807785,6.99037957091311e-07,72,4.00971284455617e-08,0.0531249809526454
"SMP_210127",239.774046897888,7.9044972649978e-07,73,1.31641587478438e-07,0.174412909315009
"SMP_210127",242.929076910019,4.83386365523699e-07,74,-1.75290935618309e-07,-0.232244252316897
"SMP_210127",246.083983898163,4.22460732087887e-07,75,-2.36087591147238e-07,-0.312794189236791
"SMP_210127",249.238036870956,8.02585566045126e-07,76,1.44164328540082e-07,0.191004381227467
